sourceDepth,recDepth,recRange,simGvel,txNode,rxNode,owtt
90,90,2149.33763692638,1434.47587583005,East,North,1.48935
20,90,NaN,NaN,Camp,North,1.13606
90,90,2149.14732535962,1434.47676199565,East,North,1.48936
20,90,NaN,NaN,Camp,North,1.13606
90,90,2148.92813387513,1434.47548271289,East,North,1.48939
90,90,2148.75420469778,1434.47539082606,East,North,1.48934
20,90,NaN,NaN,Camp,North,1.1361
90,90,2148.6777956515,1434.47480292746,East,North,1.48932
20,90,NaN,NaN,Camp,North,1.13609
90,90,2148.67434898385,1434.47461889035,East,North,1.48928
20,90,NaN,NaN,Camp,North,1.13613
90,90,2148.73310800827,1434.47397087072,East,North,1.48927
90,90,2149.88208778081,1434.47793925589,East,North,1.48926
20,90,NaN,NaN,Camp,North,1.13621
90,90,2149.72759130906,1434.47715357213,East,North,1.4892
20,90,NaN,NaN,Camp,North,1.13619
90,90,2149.00399498469,1434.47467239313,East,North,1.48919
20,90,NaN,NaN,Camp,North,1.13618
90,90,2149.12121634901,1434.4756010557,East,North,1.4892
20,90,NaN,NaN,Camp,North,1.13614
90,90,2148.42725230291,1434.47338811468,East,North,1.48923
90,90,2148.23396346275,1434.47284990554,East,North,1.48924
20,90,NaN,NaN,Camp,North,1.13595
90,90,2148.95855671764,1434.47526413581,East,North,1.48922
20,90,NaN,NaN,Camp,North,1.13587
90,90,2148.77507396216,1434.47482317496,East,North,1.48923
90,90,2148.68305177655,1434.47475239851,East,North,1.48921
90,90,2148.69450731961,1434.47526399719,East,North,1.48917
90,90,2149.17466497392,1434.47463410475,East,North,1.48916
90,90,2149.30880967155,1434.47298270809,East,North,1.48919
20,90,NaN,NaN,Camp,North,1.13553
90,90,2149.43658998479,1434.47342719787,East,North,1.48919
90,90,2149.17938094763,1434.47248024967,East,North,1.48919
20,90,NaN,NaN,Camp,North,1.13566
90,90,2148.97709987584,1434.47190418205,East,North,1.4893
90,90,2149.04586928039,1434.47111464311,East,North,1.48924
90,90,2149.00520905456,1434.47063507782,East,North,1.48924
20,90,NaN,NaN,Camp,North,1.13581
90,90,2148.78361456506,1434.47036086399,East,North,1.4893
20,90,NaN,NaN,Camp,North,1.13591
90,90,2148.70800373664,1434.47034295975,East,North,1.48933
20,90,NaN,NaN,Camp,North,1.1359
90,90,2148.81647143057,1434.47227763014,East,North,1.48937
90,90,2148.7878080332,1434.47296184837,East,North,1.48932
20,90,NaN,NaN,Camp,North,1.13588
90,90,2149.67004646866,1434.47601737998,East,North,1.48936
20,90,NaN,NaN,Camp,North,1.13589
90,90,2149.63965800419,1434.47501265134,East,North,1.48939
90,90,2149.48816364609,1434.47420957706,East,North,1.48938
20,90,NaN,NaN,Camp,North,1.13586
90,90,2149.24828146655,1434.47351985258,East,North,1.48945
20,90,NaN,NaN,Camp,North,1.13586
90,90,2149.06814619187,1434.47387536192,East,North,1.48945
20,90,NaN,NaN,Camp,North,1.13589
90,90,2150.07126844109,1434.47500129844,East,North,1.48946
20,90,NaN,NaN,Camp,North,1.13586
90,90,2150.47008640977,1434.47419722263,East,North,1.48951
20,90,NaN,NaN,Camp,North,1.13582
90,90,2150.21367958363,1434.47389440086,East,North,1.48949
20,90,NaN,NaN,Camp,North,1.13584
90,90,2150.8747808795,1434.47664334235,East,North,1.48956
90,90,2149.93871478661,1434.4769523865,East,North,1.48961
20,90,NaN,NaN,Camp,North,1.13584
90,90,2149.88572027365,1434.47681518305,East,North,1.49568
20,90,NaN,NaN,Camp,North,1.13581
90,90,2149.71361259409,1434.47641110909,East,North,1.49567
20,90,NaN,NaN,Camp,North,1.1358
90,90,2149.64435685926,1434.47550173799,East,North,1.48951
20,90,NaN,NaN,Camp,North,1.13582
90,90,2149.57725115025,1434.47478986992,East,North,1.4895
20,90,NaN,NaN,Camp,North,1.13585
90,90,2149.65019018311,1434.47710961004,East,North,1.48951
90,90,2149.99403324567,1434.47853928738,East,North,1.48954
20,90,NaN,NaN,Camp,North,1.13579
90,90,2150.05588289917,1434.47742374481,East,North,1.48951
90,90,2150.14342508696,1434.47684275097,East,North,1.48959
20,90,NaN,NaN,Camp,North,1.13573
90,90,2149.87493188768,1434.47503870718,East,North,1.48957
90,90,2149.65227569049,1434.47311866419,East,North,1.48953
20,90,NaN,NaN,Camp,North,1.13577
90,90,2149.73419188558,1434.47291851872,East,North,1.48955
20,90,NaN,NaN,Camp,North,1.13578
90,90,2149.68383881386,1434.47227990116,East,North,1.48956
20,90,NaN,NaN,Camp,North,1.13582
20,30,NaN,NaN,Camp,West,1.24198
20,30,NaN,NaN,Camp,West,1.24197
20,30,NaN,NaN,Camp,West,1.24196
20,30,NaN,NaN,Camp,West,1.2407
20,30,NaN,NaN,Camp,West,1.24071
20,30,NaN,NaN,Camp,West,1.24069
20,30,NaN,NaN,Camp,West,1.2407
20,30,NaN,NaN,Camp,West,1.24072
20,30,NaN,NaN,Camp,West,1.24071
20,30,NaN,NaN,Camp,West,1.24075
20,30,NaN,NaN,Camp,West,1.24073
20,30,NaN,NaN,Camp,West,1.24072
20,30,NaN,NaN,Camp,West,1.24078
20,30,NaN,NaN,Camp,West,1.24077
20,30,NaN,NaN,Camp,West,1.24076
20,30,NaN,NaN,Camp,West,1.24078
20,30,NaN,NaN,Camp,West,1.24078
20,90,NaN,NaN,Camp,West,1.23632
20,90,NaN,NaN,Camp,West,1.23634
20,90,NaN,NaN,Camp,West,1.23636
20,90,NaN,NaN,Camp,West,1.23635
20,90,NaN,NaN,Camp,West,1.23635
20,90,NaN,NaN,Camp,West,1.23637
20,90,NaN,NaN,Camp,West,1.23638
20,90,NaN,NaN,Camp,West,1.23635
20,90,NaN,NaN,Camp,West,1.23633
20,90,NaN,NaN,Camp,West,1.23631
20,90,NaN,NaN,Camp,West,1.23632
20,90,NaN,NaN,Camp,West,1.23632
20,90,NaN,NaN,Camp,West,1.23628
20,90,NaN,NaN,Camp,West,1.23624
20,90,NaN,NaN,Camp,West,1.2433
20,90,NaN,NaN,Camp,West,1.24329
90,90,3161.39762741073,1438.60584426142,East,West,4.18966
20,90,NaN,NaN,Camp,West,1.24335
90,90,3161.59883008491,1438.60463223783,East,West,4.18971
20,90,NaN,NaN,Camp,West,1.24332
90,90,3161.85674785973,1438.60420760117,East,West,4.18977
90,90,3161.58575689169,1438.60483192423,East,West,4.18975
20,90,NaN,NaN,Camp,West,1.24336
90,90,3161.40933013864,1438.60461054536,East,West,4.18978
90,90,3161.41410164516,1438.60449727808,East,West,4.18979
90,90,3162.03192077756,1438.60523267012,East,West,4.1898
90,90,3162.01940227333,1438.60484215628,East,West,4.1898
20,90,NaN,NaN,Camp,West,1.23628
90,90,3162.05421605226,1438.60407667275,East,West,4.18981
20,90,NaN,NaN,Camp,West,1.23629
90,90,3162.34758025449,1438.60468408594,East,West,4.18984
20,90,NaN,NaN,Camp,West,1.23631
20,90,NaN,NaN,Camp,West,1.2363
90,90,3162.28431210591,1438.60495764622,East,West,4.18992
20,90,NaN,NaN,Camp,West,1.23631
20,90,NaN,NaN,Camp,West,1.23631
20,90,NaN,NaN,Camp,West,1.23629
20,90,NaN,NaN,Camp,West,1.23631
20,90,NaN,NaN,Camp,West,1.23625
20,90,NaN,NaN,Camp,West,1.2362
20,90,NaN,NaN,Camp,West,1.23618
20,30,NaN,NaN,Camp,South,1.05653
20,30,NaN,NaN,Camp,South,1.05659
20,30,NaN,NaN,Camp,South,1.05681
20,30,NaN,NaN,Camp,South,1.0568
20,30,NaN,NaN,Camp,South,1.05681
20,30,NaN,NaN,Camp,South,1.05681
20,30,NaN,NaN,Camp,South,1.0568
20,30,NaN,NaN,Camp,South,1.05683
20,30,NaN,NaN,Camp,South,1.05683
20,30,NaN,NaN,Camp,South,1.05682
20,30,NaN,NaN,Camp,South,1.05682
20,30,NaN,NaN,Camp,South,1.05682
20,30,NaN,NaN,Camp,South,1.05683
20,30,NaN,NaN,Camp,South,1.05676
20,30,NaN,NaN,Camp,South,1.05675
20,30,NaN,NaN,Camp,South,1.0568
20,30,NaN,NaN,Camp,South,1.05685
20,30,NaN,NaN,Camp,South,1.05686
20,30,NaN,NaN,Camp,South,1.05706
90,30,2046.32484380268,1443.79585785133,East,South,1.42796
20,30,NaN,NaN,Camp,South,1.05681
20,30,NaN,NaN,Camp,South,1.05681
20,30,NaN,NaN,Camp,South,1.05681
90,30,2046.8375378902,1443.79558902173,East,South,1.4281
20,30,NaN,NaN,Camp,South,1.05694
20,30,NaN,NaN,Camp,South,1.05694
20,30,NaN,NaN,Camp,South,1.05694
20,30,NaN,NaN,Camp,South,1.05693
20,30,NaN,NaN,Camp,South,1.05692
20,30,NaN,NaN,Camp,South,1.05691
20,30,NaN,NaN,Camp,South,1.05688
90,30,2045.69612948472,1443.79248097018,East,South,1.42749
20,30,NaN,NaN,Camp,South,1.05723
90,90,2046.82378993321,1449.5049773569,East,South,1.41693
90,90,2047.35458541853,1449.50227578503,East,South,1.41694
90,90,2047.37858359287,1449.50218271395,East,South,1.4169
90,90,2046.73096566177,1449.5040331201,East,South,1.41691
90,90,2046.84793449141,1449.50484846904,East,South,1.42328
90,90,2047.03185834726,1449.50488088974,East,South,1.42329
90,90,2047.12436181282,1449.50454195735,East,South,1.42331
90,90,2047.38556895562,1449.50445013603,East,South,1.4233
90,90,2047.62621846389,1449.5052057506,East,South,1.42331
90,90,2047.14106015422,1449.50474280843,East,South,1.42332
90,90,2048.02742259677,1449.50319534289,East,South,1.42334
90,90,2046.82050881531,1449.50597453064,East,South,1.42332
90,90,2046.69752649259,1449.50656133092,East,South,1.42331
90,90,2046.24185654531,1449.50677917951,East,South,1.42328
90,90,2046.48385389124,1449.50598400973,East,South,1.42328
90,90,2046.62374356811,1449.50582794067,East,South,1.42328
90,90,2046.51307646852,1449.50669063029,East,South,1.4233
90,90,2046.47682349936,1449.50684102423,East,South,1.42329
90,90,2046.63620676296,1449.50810504194,East,South,1.4233
90,90,2047.46157576751,1449.50740583534,East,South,1.42332
20,90,NaN,NaN,Camp,South,1.06004
90,90,2047.30165745313,1449.50682990465,East,South,1.42326
90,90,2047.30899328604,1449.5063350589,East,South,1.42318
90,90,2046.9915764726,1449.50904356539,East,South,1.42311
90,90,2046.97438530234,1449.50957836516,East,South,1.42314
90,90,2047.08483209157,1449.50877493327,East,South,1.42319
90,90,2046.97217847151,1449.50870987356,East,South,1.41682
90,90,2046.99701287459,1449.50858140135,East,South,1.41679
90,90,2046.88022107023,1449.50940650172,East,South,1.41679
20,90,NaN,NaN,Camp,South,1.04811
90,90,2046.46860006126,1449.50974103256,East,South,1.41678
90,90,2046.59958208773,1449.50890770493,East,South,1.4167
90,90,2046.74636225865,1449.50738455336,East,South,1.41668
90,90,2046.93894879357,1449.50617582293,East,South,1.41668
90,90,2046.95300706284,1449.50649131517,East,South,1.41662
90,90,2046.72023427674,1449.50803572233,East,South,1.41659
90,90,2046.39539177324,1449.50928284394,East,South,1.41657
90,90,2046.21711751503,1449.50926823138,East,South,1.41652
90,90,2046.39098917532,1449.50852527251,East,South,1.41658
90,90,2046.37176357647,1449.50816459003,East,South,1.4166
90,90,2046.35188703272,1449.50871564468,East,South,1.42297
90,90,2046.37655053513,1449.50907544359,East,South,1.41671
90,90,2046.44556369262,1449.50937714898,East,South,1.41672
90,90,2046.36799166707,1449.51048659021,East,South,1.42308
90,90,2046.6832594531,1449.50906118276,East,South,1.42311
20,90,1461.20082095741,1443.21300873472,Camp,East,1.01887
20,90,1460.79265623305,1443.21885457146,Camp,East,1.01892
20,90,1462.72647784397,1442.01481567026,Camp,East,1.01816
20,90,1462.42261858566,1442.08627095462,Camp,East,1.01813
20,90,1463.65319693136,1442.02623796893,Camp,East,1.0181
20,90,1462.07114630392,1442.06271094109,Camp,East,1.01802
20,90,1464.30996662544,1442.03135232454,Camp,East,1.01825
20,90,1465.47331929045,1442.04112616731,Camp,East,1.01825
20,90,1465.16084465526,1442.05875354015,Camp,East,1.01826
20,90,1464.82932626659,1442.04739404983,Camp,East,1.0182
20,90,1464.75513629849,1442.07509447881,Camp,East,1.01818
20,90,1464.54283589312,1442.0536711864,Camp,East,1.01819
20,90,1464.56074958998,1442.02686570912,Camp,East,1.0182
20,90,1463.83401528596,1442.04506613428,Camp,East,1.01889
20,90,1463.57405652335,1442.03923656505,Camp,East,1.01882
20,90,1463.48748888734,1442.05508784721,Camp,East,1.0188
20,90,1463.63737778657,1442.02414999509,Camp,East,1.01881
20,90,1463.74272276082,1442.02576353729,Camp,East,1.01883
20,90,1464.50059599614,1442.0108895048,Camp,East,1.01889
20,90,1463.03527292001,1442.10993835954,Camp,East,1.0189
20,90,1461.9899082278,1442.04262550999,Camp,East,1.01803
20,30,NaN,NaN,Camp,East,1.02344
20,30,NaN,NaN,Camp,East,1.02339
20,30,NaN,NaN,Camp,East,1.02334
20,30,NaN,NaN,Camp,East,1.0233
20,30,NaN,NaN,Camp,East,1.02336
20,30,NaN,NaN,Camp,East,1.02333
20,30,NaN,NaN,Camp,East,1.02332
20,30,NaN,NaN,Camp,East,1.02331
20,30,NaN,NaN,Camp,East,1.02329
20,30,NaN,NaN,Camp,East,1.02323
20,30,NaN,NaN,Camp,East,1.02324
30,30,2149.11260321057,1439.43079883924,North,East,1.50112
20,30,NaN,NaN,Camp,East,1.02328
30,30,2149.06281252801,1439.43086649171,North,East,1.5011
30,30,2149.03776769279,1439.43081748881,North,East,1.50112
20,30,NaN,NaN,Camp,East,1.02332
30,30,2149.68982970254,1439.43192497161,North,East,1.50116
30,30,2149.21705631981,1439.43143875002,North,East,1.50117
30,30,2149.21450207075,1439.43143376219,North,East,1.50122
20,30,NaN,NaN,Camp,East,1.02305
30,30,2149.10347658533,1439.43160643271,North,East,1.5052
30,30,2149.11520008441,1439.43175925747,North,East,1.50518
30,30,2148.83203463471,1439.43243940946,North,East,1.50511
30,30,2149.56920374807,1439.4326414073,North,East,1.50514
30,30,2149.29977035495,1439.43145587137,North,East,1.5051
30,30,2149.26076829021,1439.43128858249,North,East,1.50507
30,30,2149.01065065393,1439.43135336471,North,East,1.50505
30,30,2148.30976099602,1439.43128618505,North,East,1.50106
30,30,2148.1203035497,1439.43169231021,North,East,1.50104
30,30,2148.39470934928,1439.43138066522,North,East,1.50103
30,30,2148.54823318035,1439.4302434444,North,East,1.50104
30,30,2148.55568735413,1439.43120376782,North,East,1.50107
30,30,2149.01831307895,1439.43266885684,North,East,1.50105
30,30,2148.44328431411,1439.43178873496,North,East,1.50172
30,90,2149.6704548141,1444.76026300894,North,East,1.50172
30,90,2150.3188118677,1444.75840330343,North,East,1.50169
30,90,2150.32157144459,1444.75726406378,North,East,1.50171
30,90,2149.93341516089,1444.75791471405,North,East,1.50172
30,90,2149.85758057486,1444.75909818419,North,East,1.50172
30,90,2149.72976517406,1444.76004857097,North,East,1.50177
30,90,2149.14697451682,1444.75895667041,North,East,1.50178
30,90,2149.23248986232,1444.75833518223,North,East,1.5018
30,90,2148.48278746418,1444.76039670109,North,East,1.50181
30,90,2149.2380874865,1444.7606599212,North,East,1.5018
30,90,2149.27097887195,1444.76151618635,North,East,1.50186
30,90,2149.00270660031,1444.76239894072,North,East,1.50184
30,90,2149.08296361146,1444.76088709133,North,East,1.50187
30,90,2149.19060451912,1444.75951164684,North,East,1.4954
30,90,2149.42551135111,1444.75899315856,North,East,1.49545
30,90,2149.1825189964,1444.76115131572,North,East,1.4954
30,90,2149.27137570354,1444.7597865361,North,East,1.4954
30,90,2149.04778219228,1444.76159127343,North,East,1.49544
30,90,2149.01308459082,1444.76179171202,North,East,1.49542
30,90,2149.14083618584,1444.76073819756,North,East,1.49539
30,90,2149.18299263439,1444.76088498044,North,East,1.49543
30,90,2149.23686349478,1444.76085772183,North,East,1.49539
30,90,2149.79418004588,1444.75958003146,North,East,1.49536
30,90,2149.5196591425,1444.75984898951,North,East,1.49535
30,90,2148.90009892247,1444.76144489289,North,East,1.49534
30,90,2148.99787364817,1444.76103478224,North,East,1.49533
30,90,2148.96478182486,1444.75930578187,North,East,1.5021
30,90,2148.74450098202,1444.76062662621,North,East,1.50205
30,90,2148.85418712466,1444.76052948619,North,East,1.50201
30,90,2149.33515701349,1444.76018562208,North,East,1.50209
30,90,2148.96258550403,1444.76238700427,North,East,1.50202
30,90,2148.72057858402,1444.76182733431,North,East,1.50205
30,90,2148.99073792968,1444.76158538096,North,East,1.50205
30,90,2148.8890355413,1444.76226205737,North,East,1.50201
30,90,2149.20421950479,1444.76046449036,North,East,1.50204
30,90,2149.28556749478,1444.76068680518,North,East,1.50204
30,90,2149.36573832361,1444.76002804049,North,East,1.50205
30,90,2149.30551637727,1444.76107325283,North,East,1.50207
30,90,2148.86631713813,1444.76106017019,North,East,1.50207
30,30,1895.04714432482,1437.55167821343,North,West,1.32657
30,30,1895.16955598723,1437.55206359649,North,West,1.32654
30,30,1894.26793264591,1437.55206946528,North,West,1.3266
20,30,NaN,NaN,Camp,West,1.24087
30,30,1894.27120893185,1437.55089484942,North,West,1.32659
30,30,1894.28667612866,1437.5500753941,North,West,1.32662
30,30,1895.51673034914,1437.55065206805,North,West,1.32666
30,30,1895.44247179613,1437.55078387365,North,West,1.32664
20,30,NaN,NaN,Camp,West,1.24092
30,30,1895.25517290576,1437.55104608491,North,West,1.32668
30,30,1895.33858948547,1437.55161219165,North,West,1.32664
30,30,1895.43368558189,1437.55182201739,North,West,1.32665
20,30,NaN,NaN,Camp,West,1.2409
30,30,1894.8354066063,1437.55072280555,North,West,1.32663
20,30,NaN,NaN,Camp,West,1.24087
30,30,1895.05870064659,1437.55126205095,North,West,1.32659
30,30,1894.8663298289,1437.55011191889,North,West,1.32664
30,30,1894.67234117058,1437.55016970781,North,West,1.32668
20,30,NaN,NaN,Camp,West,1.24089
30,30,1894.42913658639,1437.55001913104,North,West,1.32672
30,30,1894.59010528285,1437.54992518989,North,West,1.32678
20,30,NaN,NaN,Camp,West,1.24092
30,30,1894.70186432833,1437.5501725396,North,West,1.32673
30,30,1895.13752765083,1437.55150898101,North,West,1.32673
30,30,1894.92142281159,1437.55143326351,North,West,1.32673
20,30,NaN,NaN,Camp,West,1.2409
30,30,1895.58654802227,1437.55086890407,North,West,1.32666
20,30,NaN,NaN,Camp,West,1.24087
30,30,1895.31771062007,1437.55065196954,North,West,1.32664
30,30,1895.03559112996,1437.54976784136,North,West,1.32662
20,30,NaN,NaN,Camp,West,1.24085
30,30,1894.60421372327,1437.55013378684,North,West,1.32659
30,30,1894.2123841136,1437.5506273733,North,West,1.32656
20,30,NaN,NaN,Camp,West,1.2408
30,30,1894.31179521495,1437.54925898295,North,West,1.32658
30,30,1893.60742302691,1437.54642970314,North,West,1.32659
30,30,1894.32359087733,1437.54931051094,North,West,1.32659
30,30,1894.24975385946,1437.54914747799,North,West,1.32661
30,30,1895.52999565121,1437.55061307104,North,West,1.32659
30,30,1894.69157307421,1437.54758403618,North,West,1.32655
20,30,NaN,NaN,Camp,West,1.24082
30,30,1895.42427386406,1437.55171197248,North,West,1.32654
20,30,NaN,NaN,Camp,West,1.24083
30,30,1895.12614349117,1437.55013118018,North,West,1.32655
30,30,1895.14685165801,1437.55017712271,North,West,1.32654
30,30,1895.81240785429,1437.55068207957,North,West,1.32652
30,30,1895.68072807909,1437.54820126191,North,West,1.32657
30,30,1895.62216599806,1437.54844224853,North,West,1.3266
30,30,1895.53319969843,1437.54946151726,North,West,1.32659
30,30,1895.69659880211,1437.54849573812,North,West,1.32662
30,30,1895.61637761059,1437.55059439654,North,West,1.32665
30,30,1895.38153615212,1437.55020845799,North,West,1.32663
30,30,1896.18442556322,1437.55255347561,North,West,1.32664
30,30,1896.1494829648,1437.55336702981,North,West,1.32667
30,30,1896.59999788429,1437.55193038766,North,West,1.32661
30,30,1895.56896172904,1437.55038427851,North,West,1.32663
30,30,1896.82639999847,1437.55206849484,North,West,1.32665
30,30,1896.83855919291,1437.55209527342,North,West,1.32666
30,30,1896.87395345191,1437.55171776451,North,West,1.32662
30,30,1895.51434532168,1437.55060382566,North,West,1.32663
30,30,1895.73213787266,1437.55001785087,North,West,1.32664
30,30,1895.19336587364,1437.54978530984,North,West,1.32664
30,30,1894.93072218167,1437.5493622709,North,West,1.32664
30,30,1894.74132726769,1437.54901712647,North,West,1.3266
30,30,1894.47635405738,1437.54923841227,North,West,1.32661
30,30,1894.88024435484,1437.5502317593,North,West,1.32657
30,30,1896.39501365832,1437.55240417268,North,West,1.32655
30,90,1894.23213657712,1444.54632876224,North,West,1.32866
30,90,1894.15479221428,1444.54416400437,North,West,1.32866
30,90,1894.27634992071,1444.54358399648,North,West,1.32867
30,90,1894.59460555364,1444.54369691392,North,West,1.32862
30,90,1895.15729894729,1444.54288678749,North,West,1.32863
30,90,1895.07607767063,1444.54226759527,North,West,1.32861
30,90,1895.2016404204,1444.54166273372,North,West,1.32853
30,90,1894.83758374629,1444.54235841886,North,West,1.32848
30,90,1894.88315393578,1444.54047383475,North,West,1.32842
30,90,1894.74830024687,1444.53982149829,North,West,1.32849
30,90,1894.96116707701,1444.53973860511,North,West,1.3285
30,90,1894.95741270717,1444.54011778691,North,West,1.3285
30,90,1894.84461410383,1444.54135580797,North,West,1.32848
30,90,1894.78477568122,1444.54163808242,North,West,1.32846
30,90,1894.71745866278,1444.54216444846,North,West,1.32327
30,90,1895.38543227597,1444.54359095534,North,West,1.32326
30,90,1894.74014671529,1444.54336922026,North,West,1.32323
30,90,1894.60296498564,1444.54397487471,North,West,1.32332
30,90,1895.52065124071,1444.5442802241,North,West,1.3233
20,30,NaN,NaN,Camp,South,1.0575
20,30,NaN,NaN,Camp,South,1.05748
20,30,NaN,NaN,Camp,South,1.0575
20,30,NaN,NaN,Camp,South,1.05739
20,30,NaN,NaN,Camp,South,1.0573
20,30,NaN,NaN,Camp,South,1.05727
20,30,NaN,NaN,Camp,South,1.05727
20,30,NaN,NaN,Camp,South,1.05723
20,30,NaN,NaN,Camp,South,1.05753
20,30,NaN,NaN,Camp,South,1.05751
20,30,NaN,NaN,Camp,South,1.05753
20,30,NaN,NaN,Camp,South,1.05748
20,30,NaN,NaN,Camp,South,1.05756
20,30,NaN,NaN,Camp,South,1.05725
20,30,NaN,NaN,Camp,South,1.05724
20,30,NaN,NaN,Camp,South,1.05723
20,30,NaN,NaN,Camp,South,1.0573
20,30,NaN,NaN,Camp,South,1.05731
90,90,NaN,NaN,West,South,1.95003
90,90,NaN,NaN,West,South,1.95023
90,90,NaN,NaN,West,South,1.95023
90,90,NaN,NaN,West,South,1.95018
90,90,NaN,NaN,West,South,1.95016
90,90,NaN,NaN,West,South,1.95017
90,90,NaN,NaN,West,South,1.95018
20,30,1635.41896279219,1438.72426747147,Camp,North,1.14067
20,30,1634.53862347275,1438.61626751778,Camp,North,1.14066
20,30,1635.09920808824,1438.70966844363,Camp,North,1.14066
20,30,1631.6039756159,1438.77541215025,Camp,North,1.1406
20,30,1636.63531132592,1438.72971553568,Camp,North,1.14061
20,30,1638.11429924826,1438.76474577408,Camp,North,1.14061
20,30,1639.066950047,1438.799982285,Camp,North,1.14064
20,30,1637.95964725921,1438.76107703585,Camp,North,1.14058
20,30,1635.35949194072,1438.78093972213,Camp,North,1.14055
20,30,1635.58471989636,1438.67709838924,Camp,North,1.14055
20,30,1641.96023310329,1438.65699229898,Camp,North,1.14056
20,30,1643.11959475368,1438.75439574823,Camp,North,1.14058
20,30,1642.4293343093,1438.83425839105,Camp,North,1.14057
20,30,1648.65333043109,1438.78274047235,Camp,North,1.14057
90,30,1895.20015166274,1437.54980027982,West,North,1.32896
90,30,1894.26424670797,1444.54357870071,West,North,1.32874
90,30,1894.55094522192,1444.54291689444,West,North,1.32876
90,30,1895.16085199811,1444.54288835826,West,North,1.32882
90,30,1895.43810873964,1444.54500151764,West,North,1.3235
90,30,1894.63207306681,1444.54337930688,West,North,1.32349
90,30,1895.44929478418,1444.54248539183,West,North,1.32349
90,30,1894.66241713481,1444.54327376884,West,North,1.3235
90,30,1895.57513924698,1444.54440010396,West,North,1.32352
90,30,1894.5661549134,1444.54386262526,West,North,1.32355
30,30,2149.41920738255,1439.43715432649,North,East,1.50216
30,90,2149.6695561399,1444.76142401777,North,East,1.50225
30,90,2149.00550396303,1444.76253087548,North,East,1.50231
30,90,2149.34568357821,1444.7623121204,North,East,1.50234
30,90,2149.12748902952,1444.76289742374,North,East,1.50229
30,90,2148.96476081756,1444.76277927125,North,East,1.50224
30,90,2148.39119467081,1444.76507386689,North,East,1.50239
30,90,2148.88103025505,1444.76351823382,North,East,1.50235
30,90,2149.0514780944,1444.76220102725,North,East,1.50234
30,90,2147.9087569839,1444.76308516099,North,East,1.50233
30,90,2148.96807600383,1444.76225444651,North,East,1.50232
30,90,2148.88680624977,1444.762481684,North,East,1.50231
30,90,2149.86028603352,1444.76163914804,North,East,1.50229
30,90,2149.39310770713,1444.75857259214,North,East,1.5022
30,90,2149.25760847296,1444.75895627658,North,East,1.50225
30,90,2148.75406134714,1444.75963553605,North,East,1.50223
30,90,2148.94736426137,1444.76020161888,North,East,1.5022
30,90,2148.93127665346,1444.76411697308,North,East,1.50264
30,90,2149.22569417088,1444.76248234946,North,East,1.50221
30,90,2148.79979865529,1444.76109473962,North,East,1.50228
30,90,2148.68033770837,1444.76138509293,North,East,1.50227
30,90,2150.55706700519,1444.76018132898,North,East,1.5023
30,90,2149.20934461866,1444.75967262215,North,East,1.50238
30,90,2149.10391138265,1444.7599790696,North,East,1.50219
30,90,2149.89345407988,1444.76035935507,North,East,1.50216
30,90,2149.70360957819,1444.76060126906,North,East,1.50213
30,90,1894.79277131847,1437.54451551662,North,West,1.32901
30,90,1894.78282890392,1444.53945844438,North,West,1.32902
30,90,1895.12468982805,1444.53770987176,North,West,1.32908
30,90,1895.84894677196,1444.54040225116,North,West,1.32907
30,90,1894.75495339233,1444.54091555561,North,West,1.32906
30,90,1894.73940832624,1444.54090873244,North,West,1.32904
30,90,1894.62530082269,1444.54138072761,North,West,1.32903
30,90,1895.86500206762,1444.54092229809,North,West,1.32904
30,90,1895.15587884455,1444.53985540658,North,West,1.32903
30,90,1895.10966491058,1444.54027599916,North,West,1.32901
30,90,1894.97944569719,1444.54295040554,North,West,1.32886
30,90,1894.9534408701,1444.54293902715,North,West,1.32884
30,90,1895.10204191925,1444.54262195442,North,West,1.32884
30,90,1895.31840137399,1444.54175324223,North,West,1.32882
30,90,1895.22710996739,1444.54246438533,North,West,1.32878
30,90,1895.11350958307,1444.54311249891,North,West,1.32877
30,90,1895.151650186,1444.54313901204,North,West,1.32879
30,90,1895.16806740322,1444.54282314461,North,West,1.32879
30,90,1895.08883970728,1444.5421065777,North,West,1.32877
30,90,1895.17014678422,1444.5412186745,North,West,1.32884
30,90,1895.0020450339,1444.54161932679,North,West,1.32882
30,90,1895.27982892332,1444.54175517102,North,West,1.32886
30,90,1894.99149638612,1444.54277920369,North,West,1.32884
30,90,1895.28949847367,1444.54258934348,North,West,1.32872
30,90,1895.24608887605,1444.54243211608,North,West,1.3287
30,90,1895.21700761999,1444.54241943189,North,West,1.32877
30,90,1895.34680152476,1444.54192603473,North,West,1.32876
30,90,1895.25283266249,1444.54232865572,North,West,1.32886
30,90,1895.56555932745,1444.54391019467,North,West,1.32872
30,90,1895.95818292159,1444.54417563162,North,West,1.32869
30,90,1896.10134598617,1444.54489264174,North,West,1.32867
20,30,NaN,NaN,Camp,South,1.05764
90,90,NaN,NaN,West,South,1.95026
90,90,NaN,NaN,West,South,1.95032
90,90,NaN,NaN,West,South,1.95028
90,90,NaN,NaN,West,South,1.95025
90,90,NaN,NaN,West,South,1.95031
90,90,NaN,NaN,West,South,1.95032
90,90,NaN,NaN,West,South,1.95038
90,90,NaN,NaN,West,South,1.95035
90,90,NaN,NaN,West,South,1.95044
