0,1433.07312041476
1,1433.09265529464
2,1433.11310393248
3,1433.13363782308
4,1433.15342846124
5,1433.17223543791
6,1433.19217072854
7,1433.21481390273
8,1433.23726252195
9,1433.25664232506
10,1433.27467376864
11,1433.29336278976
12,1433.31126252996
13,1433.327475955
14,1433.34675812299
15,1433.37527711518
16,1433.41812429996
17,1433.47608419448
18,1433.54886460306
19,1433.63617333005
20,1433.73771817976
21,1433.85801623445
22,1434.02082168805
23,1434.25469801239
24,1434.58820867934
25,1435.04991716072
26,1435.66250057715
27,1436.42509064416
28,1437.33093272609
29,1438.37327218722
30,1439.54535439187
31,1440.82603734905
32,1442.13662964666
33,1443.38405251729
34,1444.47522719356
35,1445.31707490805
36,1445.84692358207
37,1446.12372789169
38,1446.23684920169
39,1446.27564887685
40,1446.32948828194
41,1446.4661537941
42,1446.66713183994
43,1446.89233385845
44,1447.1016712886
45,1447.25505556937
46,1447.32219222363
47,1447.3119631098
48,1447.24304417021
49,1447.13411134715
50,1447.00384058295
51,1446.86786947769
52,1446.72968226255
53,1446.58972482647
54,1446.4484430584
55,1446.30628284729
56,1446.16369008208
57,1446.02111065173
58,1445.87899044517
59,1445.73777535136
60,1445.59791125924
61,1445.45983507725
62,1445.32394779176
63,1445.19064140863
64,1445.06030793373
65,1444.93333937291
66,1444.81012773205
67,1444.69106501699
68,1444.57654323362
69,1444.46695438777
70,1444.36269048533
71,1444.26381551094
72,1444.16908136443
73,1444.07691192445
74,1443.9857310696
75,1443.89396267851
76,1443.80003062983
77,1443.70235880216
78,1443.59937107414
79,1443.4894913244
80,1443.37114343155
81,1443.24347357058
82,1443.10851710181
83,1442.96903168194
84,1442.82777496763
85,1442.68750461557
86,1442.55097828244
87,1442.42095362492
88,1442.30018829969
89,1442.19143996343
90,1442.09746627282
91,1442.02026470718
92,1441.95879203639
93,1441.91124485298
94,1441.87581974948
95,1441.85071331839
96,1441.83412215226
97,1441.8242428436
98,1441.81927198494
99,1441.81740616879
100,1441.81684198769
101,1441.81607978354
102,1441.8148348958
103,1441.81312641331
104,1441.81097342492
105,1441.80839501945
106,1441.80541028576
107,1441.80203831269
108,1441.79829818907
109,1441.79420900375
110,1441.78978984557
111,1441.78505980338
112,1441.780037966
113,1441.77474342229
114,1441.76919526109
115,1441.76341257123
116,1441.75741444156
117,1441.75121996093
118,1441.74484821816
119,1441.73831830211
120,1441.73164930161
121,1441.72486030551
122,1441.71797040264
123,1441.71099868185
124,1441.70396423199
125,1441.69688614188
126,1441.68979487931
127,1441.68276642777
128,1441.67588814969
129,1441.6692474075
130,1441.66293156363
131,1441.65702798051
132,1441.65162402056
133,1441.64680704621
134,1441.6426644199
135,1441.63928350405
136,1441.63675166108
137,1441.63515625344
138,1441.63458464355
139,1441.63512419383
140,1441.63686226671
141,1441.63988622463
142,1441.64428343002
143,1441.65014124529
144,1441.65754703288
145,1441.66658815522
146,1441.67735197474
147,1441.68992585387
148,1441.70439715502
149,1441.72085324065
150,1441.73938147316
151,1441.76005109496
152,1441.78285886827
153,1441.80778343531
154,1441.83480343826
155,1441.86389751933
156,1441.89504432071
157,1441.92822248461
158,1441.96341065322
159,1442.00058746874
160,1442.03973157337
161,1442.08082160931
162,1442.12383621876
163,1442.16875404392
164,1442.21555372698
165,1442.26421391014
166,1442.31471323561
167,1442.36703034558
168,1442.42114388225
169,1442.47703248782
170,1442.53467480449
171,1442.59404947446
172,1442.65513513993
173,1442.71791044309
174,1442.78235402614
175,1442.84844453129
176,1442.91616060072
177,1442.98548087665
178,1443.05638400127
179,1443.12884861678
180,1443.20285336537
181,1443.27837688925
182,1443.35539783061
183,1443.43389483166
184,1443.51384653459
185,1443.5952315816
186,1443.67802861489
187,1443.76221627666
188,1443.84777320911
189,1443.93467805443
190,1444.02290945483
191,1444.11244605251
192,1444.20326648966
193,1444.29534940848
194,1444.38867345117
195,1444.48321725993
196,1444.57895947695
197,1444.67587874445
198,1444.77395370461
199,1444.87316299964
200,1444.97348527173
201,1445.07489631751
202,1445.17736055131
203,1445.28083954188
204,1445.38529485798
205,1445.49068806837
206,1445.59698074181
207,1445.70413444704
208,1445.81211075283
209,1445.92087122793
210,1446.0303774411
211,1446.14059096109
212,1446.25147335666
213,1446.36298619657
214,1446.47509104956
215,1446.58774948441
216,1446.70092306986
217,1446.81457337467
218,1446.92866196759
219,1447.04315041739
220,1447.15800029282
221,1447.27317316263
222,1447.38863059558
223,1447.50433416043
224,1447.62024542593
225,1447.73632596083
226,1447.85253733391
227,1447.9688411139
228,1448.08519886957
229,1448.20157216968
230,1448.31792258297
231,1448.43421167821
232,1448.55040102415
233,1448.66645218954
234,1448.78232674315
235,1448.89798625373
236,1449.01339229004
237,1449.12850642082
238,1449.24329021485
239,1449.35770524087
240,1449.47171306763
241,1449.58527526391
242,1449.69835339844
243,1449.81090904
244,1449.92290375733
245,1450.03429911919
246,1450.14505669433
247,1450.25513805152
248,1450.3645047595
249,1450.47311838705
250,1450.5809405029
251,1450.68793944113
252,1450.79411059707
253,1450.89945613137
254,1451.00397820466
255,1451.10767897759
256,1451.2105606108
257,1451.31262526493
258,1451.41387510064
259,1451.51431227855
260,1451.61393895932
261,1451.71275730358
262,1451.81076947198
263,1451.90797762517
264,1452.00438392378
265,1452.09999052846
266,1452.19479959985
267,1452.28881329859
268,1452.38203378533
269,1452.47446322071
270,1452.56610376538
271,1452.65695757996
272,1452.74702682512
273,1452.83631366149
274,1452.92482024972
275,1453.01254875044
276,1453.09950132431
277,1453.18568013195
278,1453.27108733403
279,1453.35572509117
280,1453.43959556403
281,1453.52270091324
282,1453.60504329945
283,1453.6866248833
284,1453.76744782544
285,1453.8475142865
286,1453.92682642714
287,1454.00538640799
288,1454.08319638969
289,1454.16025853289
290,1454.23657499824
291,1454.31214794637
292,1454.38697953793
293,1454.46107193356
294,1454.5344272939
295,1454.6070477796
296,1454.6789355513
297,1454.75009276964
298,1454.82052159527
299,1454.89022418883
300,1454.95920271096
301,1455.02745961437
302,1455.09499852002
303,1455.16182334093
304,1455.22793799013
305,1455.29334638064
306,1455.35805242548
307,1455.42206003769
308,1455.48537313028
309,1455.54799561629
310,1455.60993140872
311,1455.67118442061
312,1455.73175856499
313,1455.79165775487
314,1455.85088590329
315,1455.90944692326
316,1455.96734472781
317,1456.02458322996
318,1456.08116634274
319,1456.13709797917
320,1456.19238205228
321,1456.2470224751
322,1456.30102316064
323,1456.35438802192
324,1456.40712097199
325,1456.45922592385
326,1456.51070679053
327,1456.56156748506
328,1456.61181192047
329,1456.66144400977
330,1456.71046766599
331,1456.75888680215
332,1456.80670533129
333,1456.85392716641
334,1456.90055622056
335,1456.94659640675
