sourceDepth,recDepth,recRange,simGvel,txNode,rxNode,owtt
90,30,2148.55915112264,1438.42998757235,East,North,1.49535
90,30,2148.66589519407,1438.42996648902,East,North,1.49534
90,30,2149.01652429865,1438.43247715106,East,North,1.50217
90,30,2149.11399563712,1438.43415054919,East,North,1.50216
90,30,2148.90129745179,1438.43411627439,East,North,1.50217
20,30,1630.88467891607,NaN,Camp,North,1.14102
90,30,2149.09988023973,1438.4340995979,East,North,1.50224
20,30,1631.47728692239,NaN,Camp,North,1.14102
90,30,2149.24401788498,1438.43446320043,East,North,1.50224
20,30,1631.24660923957,NaN,Camp,North,1.14102
90,30,2149.3113469149,1438.43736916863,East,North,1.5023
90,30,2148.79907011929,1438.43621950252,East,North,1.50235
90,30,2148.82334924546,1438.43305402047,East,North,1.50237
90,30,2148.72624815058,1438.43209971443,East,North,1.50236
90,30,2149.04592145098,1438.43443775151,East,North,1.50241
90,30,2149.1979939043,1438.43542113021,East,North,1.5024
20,30,1629.21385540636,NaN,Camp,North,1.14113
90,90,2149.12083522322,1438.4344133739,East,North,1.48934
20,90,1627.61663465705,NaN,Camp,North,1.13599
90,90,2148.78683117305,1434.47268044673,East,North,1.48934
90,90,2148.87239620778,1434.47291366082,East,North,1.48934
20,90,1628.8018352736,NaN,Camp,North,1.13603
90,90,2148.77767718045,1434.47587583005,East,North,1.48935
20,90,1628.72698403988,NaN,Camp,North,1.13606
90,90,2148.48962345002,1434.47676199565,East,North,1.48936
20,90,1630.08866536518,NaN,Camp,North,1.13606
90,90,2148.32591532117,1434.47548271289,East,North,1.48939
90,90,2148.60878795048,1434.47539082606,East,North,1.48934
20,90,1631.28913217637,NaN,Camp,North,1.1361
90,90,2148.81895452876,1434.47480292746,East,North,1.48932
20,90,1631.38176974691,NaN,Camp,North,1.13609
90,90,2149.17665712466,1434.47461889035,East,North,1.48928
20,90,1631.82442264239,NaN,Camp,North,1.13613
90,90,2149.26652301678,1434.47397087072,East,North,1.48927
90,90,2149.52113134794,1434.47793925589,East,North,1.48926
20,90,1632.22249588871,NaN,Camp,North,1.13621
90,90,2149.42811499397,1434.47715357213,East,North,1.4892
20,90,1632.49133937113,NaN,Camp,North,1.13619
90,90,2149.35922905012,1434.47467239313,East,North,1.48919
20,90,1632.71095989198,NaN,Camp,North,1.13618
90,90,2148.91859677232,1434.4756010557,East,North,1.4892
20,90,1633.68713300712,NaN,Camp,North,1.13614
90,90,2148.74544264187,1434.47338811468,East,North,1.48923
90,90,2148.54448259192,1434.47284990554,East,North,1.48924
20,90,1631.20673412097,NaN,Camp,North,1.13595
90,90,2148.63840135859,1434.47526413581,East,North,1.48922
20,90,1632.41712704569,NaN,Camp,North,1.13587
90,90,2148.80220840976,1434.47482317496,East,North,1.48923
90,90,2148.70638051676,1434.47475239851,East,North,1.48921
90,90,2149.10147375247,1434.47526399719,East,North,1.48917
90,90,2149.09110623415,1434.47463410475,East,North,1.48916
90,90,2149.07289828329,1434.47298270809,East,North,1.48919
20,90,1634.46676667381,NaN,Camp,North,1.13553
90,90,2148.86140182526,1434.47342719787,East,North,1.48919
90,90,2148.67085494113,1434.47248024967,East,North,1.48919
20,90,1635.84595407411,NaN,Camp,North,1.13566
90,90,2148.70626850335,1434.47190418205,East,North,1.4893
90,90,2148.67493336202,1434.47111464311,East,North,1.48924
90,90,2148.68566185867,1434.47063507782,East,North,1.48924
20,90,1635.21401247093,NaN,Camp,North,1.13581
90,90,2148.62582861187,1434.47036086399,East,North,1.4893
20,90,1635.14886785449,NaN,Camp,North,1.13591
90,90,2149.08271715136,1434.47034295975,East,North,1.48933
20,90,1635.07577326495,NaN,Camp,North,1.1359
90,90,2149.01916615467,1434.47227763014,East,North,1.48937
90,90,2149.31007517806,1434.47296184837,East,North,1.48932
20,90,1633.64472608933,NaN,Camp,North,1.13588
90,90,2149.43350660245,1434.47601737998,East,North,1.48936
20,90,1633.744191518,NaN,Camp,North,1.13589
90,90,2149.39271052711,1434.47501265134,East,North,1.48939
90,90,2149.00614786226,1434.47420957706,East,North,1.48938
20,90,1634.88384688512,NaN,Camp,North,1.13586
90,90,2149.13715017634,1434.47351985258,East,North,1.48945
20,90,1634.86836091563,NaN,Camp,North,1.13586
90,90,2149.92556726196,1434.47387536192,East,North,1.48945
20,90,1635.58861781386,NaN,Camp,North,1.13589
90,90,2150.30315152115,1434.47500129844,East,North,1.48946
20,90,1635.1031901071,NaN,Camp,North,1.13586
90,90,2150.37270080228,1434.47419722263,East,North,1.48951
20,90,1635.19708736424,NaN,Camp,North,1.13582
90,90,2150.55255614756,1434.47389440086,East,North,1.48949
20,90,1634.71576770024,NaN,Camp,North,1.13584
90,90,2150.37828161641,1434.47664334235,East,North,1.48956
90,90,2149.56377235964,1434.4769523865,East,North,1.48961
20,90,1634.20978741165,NaN,Camp,North,1.13584
90,90,2149.5291335019,1434.47681518305,East,North,1.49568
20,90,1633.75416190846,NaN,Camp,North,1.13581
90,90,2149.65576251142,1434.47641110909,East,North,1.49567
20,90,1634.200255084,NaN,Camp,North,1.1358
90,90,2149.66936907435,1434.47550173799,East,North,1.48951
20,90,1633.14099226963,NaN,Camp,North,1.13582
90,90,2149.42900343449,1434.47478986992,East,North,1.4895
20,90,1633.8307194306,NaN,Camp,North,1.13585
90,90,2149.7499741711,1434.47710961004,East,North,1.48951
90,90,2150.00559157316,1434.47853928738,East,North,1.48954
20,90,1635.32002689686,NaN,Camp,North,1.13579
90,90,2150.0281419072,1434.47742374481,East,North,1.48951
90,90,2149.67668482838,1434.47684275097,East,North,1.48959
20,90,1635.05989523513,NaN,Camp,North,1.13573
90,90,2149.56953970071,1434.47503870718,East,North,1.48957
90,90,2149.78583123263,1434.47311866419,East,North,1.48953
20,90,1636.27078471868,NaN,Camp,North,1.13577
90,90,2149.96301852358,1434.47291851872,East,North,1.48955
20,90,1635.04785455167,NaN,Camp,North,1.13578
90,90,2149.81891195847,1434.47227990116,East,North,1.48956
20,90,1635.54000138404,NaN,Camp,North,1.13582
20,30,1772.78671032894,NaN,Camp,West,1.24198
20,30,1772.69512229266,NaN,Camp,West,1.24197
20,30,1773.00772675298,NaN,Camp,West,1.24196
20,30,1772.8443430578,NaN,Camp,West,1.2407
20,30,1772.84141756354,NaN,Camp,West,1.24071
20,30,1773.77217830653,NaN,Camp,West,1.24069
20,30,1772.17282723005,NaN,Camp,West,1.2407
20,30,1772.29547419019,NaN,Camp,West,1.24072
20,30,1772.83005915372,NaN,Camp,West,1.24071
20,30,1772.6102345821,NaN,Camp,West,1.24075
20,30,1772.13983640178,NaN,Camp,West,1.24073
20,30,1773.31818110322,NaN,Camp,West,1.24072
20,30,1770.5978083178,NaN,Camp,West,1.24078
20,30,1772.49612757191,NaN,Camp,West,1.24077
20,30,1773.03160580825,NaN,Camp,West,1.24076
20,30,1771.53664896754,NaN,Camp,West,1.24078
20,30,1771.846499523,NaN,Camp,West,1.24078
20,90,1771.93492604941,NaN,Camp,West,1.23632
20,90,1771.00972402201,NaN,Camp,West,1.23634
20,90,1770.13242230767,NaN,Camp,West,1.23636
20,90,1771.24724609661,NaN,Camp,West,1.23635
20,90,1771.8514441266,NaN,Camp,West,1.23635
20,90,1771.5525047805,NaN,Camp,West,1.23637
20,90,1772.36251138485,NaN,Camp,West,1.23638
20,90,1772.57858325271,NaN,Camp,West,1.23635
20,90,1771.89940729344,NaN,Camp,West,1.23633
20,90,1770.90088830224,NaN,Camp,West,1.23631
20,90,1770.49067937106,NaN,Camp,West,1.23632
20,90,1771.26875577158,NaN,Camp,West,1.23632
20,90,1772.00120903645,NaN,Camp,West,1.23628
20,90,1773.36137776562,NaN,Camp,West,1.23624
20,90,1773.03103362297,NaN,Camp,West,1.2433
20,90,1773.47349328855,NaN,Camp,West,1.24329
90,90,3161.6061404818,1438.60584426142,East,West,4.18966
20,90,1773.65641152464,NaN,Camp,West,1.24335
90,90,3162.09345253414,1438.60463223783,East,West,4.18971
20,90,1773.60421972404,NaN,Camp,West,1.24332
90,90,3161.81810754685,1438.60420760117,East,West,4.18977
90,90,3161.51945307939,1438.60483192423,East,West,4.18975
20,90,1773.71937791454,NaN,Camp,West,1.24336
90,90,3161.79311347817,1438.60461054536,East,West,4.18978
90,90,3161.6537175269,1438.60449727808,East,West,4.18979
90,90,3161.72980664462,1438.60523267012,East,West,4.1898
90,90,3162.09839079251,1438.60484215628,East,West,4.1898
20,90,1773.77391331634,NaN,Camp,West,1.23628
90,90,3162.16565969672,1438.60407667275,East,West,4.18981
20,90,1773.74222301824,NaN,Camp,West,1.23629
90,90,3162.44804076177,1438.60468408594,East,West,4.18984
20,90,1773.31905782612,NaN,Camp,West,1.23631
20,90,1773.37789648856,NaN,Camp,West,1.2363
90,90,3162.0287424365,1438.60495764622,East,West,4.18992
20,90,1772.87907986443,NaN,Camp,West,1.23631
20,90,1772.48392919802,NaN,Camp,West,1.23631
20,90,1772.4863420565,NaN,Camp,West,1.23629
20,90,1773.90628178803,NaN,Camp,West,1.23631
20,90,1774.75968263043,NaN,Camp,West,1.23625
20,90,1775.41327684962,NaN,Camp,West,1.2362
20,90,1774.91392003278,NaN,Camp,West,1.23618
20,30,1514.83728214495,NaN,Camp,South,1.05653
20,30,1514.67801809878,NaN,Camp,South,1.05659
20,30,1514.57430325214,NaN,Camp,South,1.05681
20,30,1514.85273098899,NaN,Camp,South,1.0568
20,30,1514.01902982908,NaN,Camp,South,1.05681
20,30,1513.32057696468,NaN,Camp,South,1.05681
20,30,1512.8617609744,NaN,Camp,South,1.0568
20,30,1514.2242215489,NaN,Camp,South,1.05683
20,30,1513.39271166913,NaN,Camp,South,1.05683
20,30,1514.4328361246,NaN,Camp,South,1.05682
20,30,1514.56653213321,NaN,Camp,South,1.05682
20,30,1514.87612724224,NaN,Camp,South,1.05682
20,30,1514.59255650066,NaN,Camp,South,1.05683
20,30,1514.19873873866,NaN,Camp,South,1.05676
20,30,1512.6039530634,NaN,Camp,South,1.05675
20,30,1513.95539041534,NaN,Camp,South,1.0568
20,30,1513.51353811509,NaN,Camp,South,1.05685
20,30,1516.00465327594,NaN,Camp,South,1.05686
20,30,1515.0129705355,NaN,Camp,South,1.05706
90,30,2046.72615088609,1443.79585785133,East,South,1.42796
20,30,1511.37226560478,NaN,Camp,South,1.05681
20,30,1514.08338065878,NaN,Camp,South,1.05681
20,30,1514.45070460679,NaN,Camp,South,1.05681
90,30,2046.20298537803,1443.79558902173,East,South,1.4281
20,30,1515.45368780735,NaN,Camp,South,1.05694
20,30,1510.89786442168,NaN,Camp,South,1.05694
20,30,1510.16984442236,NaN,Camp,South,1.05694
20,30,1511.32045759698,NaN,Camp,South,1.05693
20,30,1510.39220455095,NaN,Camp,South,1.05692
20,30,1510.74820292307,NaN,Camp,South,1.05691
20,30,1512.15209260386,NaN,Camp,South,1.05688
90,30,2046.57606453689,1443.79248097018,East,South,1.42749
20,30,1514.0282831326,NaN,Camp,South,1.05723
90,90,2047.14059013295,1449.5049773569,East,South,1.41693
90,90,2047.15712170062,1449.50227578503,East,South,1.41694
90,90,2046.91439712515,1449.50218271395,East,South,1.4169
90,90,2047.01161177349,1449.5040331201,East,South,1.41691
90,90,2047.23175538564,1449.50484846904,East,South,1.42328
90,90,2047.25622973713,1449.50488088974,East,South,1.42329
90,90,2047.2396097411,1449.50454195735,East,South,1.42331
90,90,2047.24149048531,1449.50445013603,East,South,1.4233
90,90,2047.45084631161,1449.5052057506,East,South,1.42331
90,90,2047.530601151,1449.50474280843,East,South,1.42332
90,90,2047.07724995767,1449.50319534289,East,South,1.42334
90,90,2046.81361704307,1449.50597453064,East,South,1.42332
90,90,2046.700179789,1449.50656133092,East,South,1.42331
90,90,2047.01207986532,1449.50677917951,East,South,1.42328
90,90,2047.06975690388,1449.50598400973,East,South,1.42328
90,90,2046.77472208857,1449.50582794067,East,South,1.42328
90,90,2046.75039206682,1449.50669063029,East,South,1.4233
90,90,2047.06288080747,1449.50684102423,East,South,1.42329
90,90,2047.24045666629,1449.50810504194,East,South,1.4233
90,90,2047.07303054454,1449.50740583534,East,South,1.42332
20,90,1508.67570560235,NaN,Camp,South,1.06004
90,90,2047.17240682036,1449.50682990465,East,South,1.42326
90,90,2047.2508312215,1449.5063350589,East,South,1.42318
90,90,2047.25071430475,1449.50904356539,East,South,1.42311
90,90,2047.37605307429,1449.50957836516,East,South,1.42314
90,90,2046.61645129168,1449.50877493327,East,South,1.42319
90,90,2046.67283284676,1449.50870987356,East,South,1.41682
90,90,2046.58160244487,1449.50858140135,East,South,1.41679
90,90,2046.66817924143,1449.50940650172,East,South,1.41679
20,90,1508.80018519474,NaN,Camp,South,1.04811
90,90,2046.72067679637,1449.50974103256,East,South,1.41678
90,90,2046.90111645742,1449.50890770493,East,South,1.4167
90,90,2047.14887787427,1449.50738455336,East,South,1.41668
90,90,2047.05798445574,1449.50617582293,East,South,1.41668
90,90,2046.55702976759,1449.50649131517,East,South,1.41662
90,90,2046.17740622801,1449.50803572233,East,South,1.41659
90,90,2045.94747315561,1449.50928284394,East,South,1.41657
90,90,2046.19632271033,1449.50926823138,East,South,1.41652
90,90,2046.24270725135,1449.50852527251,East,South,1.41658
90,90,2046.44832378427,1449.50816459003,East,South,1.4166
90,90,2046.6557427967,1449.50871564468,East,South,1.42297
90,90,2046.51240881874,1449.50907544359,East,South,1.41671
90,90,2046.49502127984,1449.50937714898,East,South,1.41672
90,90,2046.7287292919,1449.51048659021,East,South,1.42308
90,90,2046.49442705104,1449.50906118276,East,South,1.42311
20,90,1460.65187835618,1443.21300873472,Camp,East,1.01887
20,90,1460.53375547097,1443.21885457146,Camp,East,1.01892
20,90,1463.47759019927,1442.01481567026,Camp,East,1.01816
20,90,1462.4852710141,1442.08627095462,Camp,East,1.01813
20,90,1463.08209001889,1442.02623796893,Camp,East,1.0181
20,90,1462.27327925228,1442.06271094109,Camp,East,1.01802
20,90,1465.99366863719,1442.03135232454,Camp,East,1.01825
20,90,1465.51665214851,1442.04112616731,Camp,East,1.01825
20,90,1465.26977199927,1442.05875354015,Camp,East,1.01826
20,90,1465.25865023104,1442.04739404983,Camp,East,1.0182
20,90,1464.99129442441,1442.07509447881,Camp,East,1.01818
20,90,1464.48130776481,1442.0536711864,Camp,East,1.01819
20,90,1464.84241682547,1442.02686570912,Camp,East,1.0182
20,90,1464.05283653038,1442.04506613428,Camp,East,1.01889
20,90,1463.64210231129,1442.03923656505,Camp,East,1.01882
20,90,1463.62928240044,1442.05508784721,Camp,East,1.0188
20,90,1463.49679075172,1442.02414999509,Camp,East,1.01881
20,90,1463.5568261777,1442.02576353729,Camp,East,1.01883
20,90,1463.94626722101,1442.0108895048,Camp,East,1.01889
20,90,1463.23147924929,1442.10993835954,Camp,East,1.0189
20,90,1462.10286213416,1442.04262550999,Camp,East,1.01803
20,30,1461.04096006839,NaN,Camp,East,1.02344
20,30,1460.78207165131,NaN,Camp,East,1.02339
20,30,1461.60650492279,NaN,Camp,East,1.02334
20,30,1459.81631982663,NaN,Camp,East,1.0233
20,30,1462.82717639513,NaN,Camp,East,1.02336
20,30,1463.35137372305,NaN,Camp,East,1.02333
20,30,1463.85920843009,NaN,Camp,East,1.02332
20,30,1464.03081638387,NaN,Camp,East,1.02331
20,30,1464.01805238571,NaN,Camp,East,1.02329
20,30,1462.18279039969,NaN,Camp,East,1.02323
20,30,1463.30013375284,NaN,Camp,East,1.02324
30,30,2149.55504595557,1439.43079883924,North,East,1.50112
20,30,1462.7166636491,NaN,Camp,East,1.02328
30,30,2148.605728691,1439.43086649171,North,East,1.5011
30,30,2148.78994234216,1439.43081748881,North,East,1.50112
20,30,1462.8695844997,NaN,Camp,East,1.02332
30,30,2148.78994234216,1439.43192497161,North,East,1.50116
30,30,2148.75459037239,1439.43143875002,North,East,1.50117
30,30,2148.75459037239,1439.43143376219,North,East,1.50122
20,30,1463.56093274518,NaN,Camp,East,1.02305
30,30,2148.6392186639,1439.43160643271,North,East,1.5052
30,30,2148.65067201788,1439.43175925747,North,East,1.50518
30,30,2148.37263147181,1439.43243940946,North,East,1.50511
30,30,2148.6618912312,1439.4326414073,North,East,1.50514
30,30,2148.82982894176,1439.43145587137,North,East,1.5051
30,30,2148.79658923215,1439.43128858249,North,East,1.50507
30,30,2148.53860446861,1439.43135336471,North,East,1.50505
30,30,2148.74864393796,1439.43128618505,North,East,1.50106
30,30,2148.56443021576,1439.43169231021,North,East,1.50104
30,30,2148.39448788931,1439.43138066522,North,East,1.50103
30,30,2148.54904700085,1439.4302434444,North,East,1.50104
30,30,2148.55372279318,1439.43120376782,North,East,1.50107
30,30,2148.55357033006,1439.43266885684,North,East,1.50105
30,30,2148.44620878263,1439.43178873496,North,East,1.50172
30,90,2148.75473062106,1444.76026300894,North,East,1.50172
30,90,2149.42534569114,1444.75840330343,North,East,1.50169
30,90,2149.43320902968,1444.75726406378,North,East,1.50171
30,90,2149.05046365564,1444.75791471405,North,East,1.50172
30,90,2148.96170243098,1444.75909818419,North,East,1.50172
30,90,2148.83466300674,1444.76004857097,North,East,1.50177
30,90,2149.15690390469,1444.75895667041,North,East,1.50178
30,90,2148.33721107813,1444.75833518223,North,East,1.5018
30,90,2148.02054112393,1444.76039670109,North,East,1.50181
30,90,2148.33468498525,1444.7606599212,North,East,1.5018
30,90,2149.26184595157,1444.76151618635,North,East,1.50186
30,90,2148.10292970136,1444.76239894072,North,East,1.50184
30,90,2149.51098582746,1444.76088709133,North,East,1.50187
30,90,2149.19766548327,1444.75951164684,North,East,1.4954
30,90,2149.42953990921,1444.75899315856,North,East,1.49545
30,90,2148.28241273267,1444.76115131572,North,East,1.4954
30,90,2148.37598365772,1444.7597865361,North,East,1.4954
30,90,2148.58399022463,1444.76159127343,North,East,1.49544
30,90,2148.11390627598,1444.76179171202,North,East,1.49542
30,90,2148.24329022747,1444.76073819756,North,East,1.49539
30,90,2148.28184457603,1444.76088498044,North,East,1.49543
30,90,2148.3318681615,1444.76085772183,North,East,1.49539
30,90,2148.88871920218,1444.75958003146,North,East,1.49536
30,90,2148.62133409732,1444.75984898951,North,East,1.49535
30,90,2148.9008830838,1444.76144489289,North,East,1.49534
30,90,2148.09237986153,1444.76103478224,North,East,1.49533
30,90,2149.16321943912,1444.76101494263,North,East,1.58556
30,90,2149.33416232594,1444.76172757395,North,East,1.58563
30,90,2149.10007536192,1444.76324737596,North,East,1.58559
30,90,2149.15234041446,1444.76218303622,North,East,1.58561
30,90,2149.14925258717,1444.76100774413,North,East,1.58566
30,90,2149.39757094034,1444.75930578187,North,East,1.5021
30,90,2148.51953597932,1444.75953848221,North,East,1.58577
30,90,2148.2795955783,1444.76062662621,North,East,1.50205
30,90,2148.38733351214,1444.76052948619,North,East,1.50201
30,90,2148.15607591744,1444.76132340283,North,East,1.58581
30,90,2148.29932776194,1444.76094971818,North,East,1.58585
30,90,2148.18343039374,1444.76179021035,North,East,1.58584
30,90,2148.43678476021,1444.76018562208,North,East,1.50209
30,90,2148.27151422398,1444.76086635357,North,East,1.58585
30,90,2148.97009432791,1444.76238700427,North,East,1.50202
30,90,2149.15747841655,1444.76182733431,North,East,1.50205
30,90,2148.99245355203,1444.76158538096,North,East,1.50205
30,90,2148.89632176087,1444.76226205737,North,East,1.50201
30,90,2148.30755635337,1444.76046449036,North,East,1.50204
30,90,2148.38482567235,1444.76068680518,North,East,1.50204
30,90,2148.46726571255,1444.76002804049,North,East,1.50205
30,90,2148.40653460476,1444.76107325283,North,East,1.50207
30,90,2148.36797893641,1444.76106017019,North,East,1.50207
30,30,1893.81548072117,1437.55167821343,North,West,1.32657
30,30,1893.27554951596,1437.55206359649,North,West,1.32654
30,30,1894.24136432379,1437.55206946528,North,West,1.3266
20,30,1775.57866545051,NaN,Camp,West,1.24087
30,30,1894.25540276749,1437.55089484942,North,West,1.32659
30,30,1894.55261212153,1437.5500753941,North,West,1.32662
30,30,1894.46607147668,1437.55065206805,North,West,1.32666
30,30,1894.27019756563,1437.55078387365,North,West,1.32664
20,30,1773.69690237295,NaN,Camp,West,1.24092
30,30,1894.1128763247,1437.55104608491,North,West,1.32668
30,30,1894.1128763247,1437.55161219165,North,West,1.32664
30,30,1893.8507459953,1437.55182201739,North,West,1.32665
20,30,1774.8106952503,NaN,Camp,West,1.2409
30,30,1894.80979534787,1437.55072280555,North,West,1.32663
20,30,1775.21518543008,NaN,Camp,West,1.24087
30,30,1893.8752636235,1437.55126205095,North,West,1.32659
30,30,1893.45901273944,1437.55011191889,North,West,1.32664
30,30,1894.30884985178,1437.55016970781,North,West,1.32668
20,30,1775.24390470482,NaN,Camp,West,1.24089
30,30,1893.63334805172,1437.55001913104,North,West,1.32672
30,30,1893.63334805172,1437.54992518989,North,West,1.32678
20,30,1775.51858298913,NaN,Camp,West,1.24092
30,30,1895.15926690938,1437.5501725396,North,West,1.32673
30,30,1893.97847358872,1437.55150898101,North,West,1.32673
30,30,1895.36780906573,1437.55143326351,North,West,1.32673
20,30,1775.61857197659,NaN,Camp,West,1.2409
30,30,1894.12378315241,1437.55086890407,North,West,1.32666
20,30,1774.75708445989,NaN,Camp,West,1.24087
30,30,1895.04464254872,1437.55065196954,North,West,1.32664
30,30,1893.65996007232,1437.54976784136,North,West,1.32662
20,30,1775.49077056448,NaN,Camp,West,1.24085
30,30,1893.29004206453,1437.55013378684,North,West,1.32659
30,30,1893.1236444981,1437.5506273733,North,West,1.32656
20,30,1776.12471724719,NaN,Camp,West,1.2408
30,30,1893.3829643042,1437.54925898295,North,West,1.32658
30,30,1893.14125863451,1437.54642970314,North,West,1.32659
30,30,1893.14125863451,1437.54931051094,North,West,1.32659
30,30,1894.32754792581,1437.54914747799,North,West,1.32661
30,30,1894.47464496739,1437.55061307104,North,West,1.32659
30,30,1894.13473161005,1437.54758403618,North,West,1.32655
20,30,1775.07400862203,NaN,Camp,West,1.24082
30,30,1894.14979135035,1437.55171197248,North,West,1.32654
20,30,1776.16928861995,NaN,Camp,West,1.24083
30,30,1894.14979135035,1437.55013118018,North,West,1.32655
30,30,1894.62276460486,1437.55017712271,North,West,1.32654
30,30,1894.33493699255,1437.55068207957,North,West,1.32652
30,30,1895.42434639134,1437.54820126191,North,West,1.32657
30,30,1895.31884694153,1437.54844224853,North,West,1.3266
30,30,1895.47591885282,1437.54946151726,North,West,1.32659
30,30,1895.61355386995,1437.54849573812,North,West,1.32662
30,30,1895.58605447708,1437.55059439654,North,West,1.32665
30,30,1894.98710185862,1437.55020845799,North,West,1.32663
30,30,1894.95565117176,1437.55255347561,North,West,1.32664
30,30,1895.39869473739,1437.55336702981,North,West,1.32667
30,30,1895.34593252936,1437.55193038766,North,West,1.32661
30,30,1895.62304049237,1437.55038427851,North,West,1.32663
30,30,1895.62304049237,1437.55206849484,North,West,1.32665
30,30,1895.68559771766,1437.55209527342,North,West,1.32666
30,30,1895.27642949856,1437.55171776451,North,West,1.32662
30,30,1895.50623839635,1437.55060382566,North,West,1.32663
30,30,1894.21772340597,1437.55001785087,North,West,1.32664
30,30,1893.96565357257,1437.54978530984,North,West,1.32664
30,30,1893.77840708242,1437.5493622709,North,West,1.32664
30,30,1894.47795946083,1437.54901712647,North,West,1.3266
30,30,1894.89033644348,1437.54923841227,North,West,1.32661
30,30,1895.18875234022,1437.5502317593,North,West,1.32657
30,30,1895.64743481171,1437.55240417268,North,West,1.32655
30,90,1893.94992168208,1444.54632876224,North,West,1.32866
30,90,1893.3171640105,1444.54416400437,North,West,1.32866
30,90,1894.57198428692,1444.54358399648,North,West,1.32867
30,90,1895.15562125461,1444.54369691392,North,West,1.32862
30,90,1895.09196679317,1444.54288678749,North,West,1.32863
30,90,1894.98041417771,1444.54226759527,North,West,1.32861
30,90,1894.60952385596,1444.54166273372,North,West,1.32853
30,90,1893.69074878152,1444.54235841886,North,West,1.32848
30,90,1894.77705421777,1444.54047383475,North,West,1.32842
30,90,1894.74448173441,1444.53982149829,North,West,1.32849
30,90,1894.74306705748,1444.53973860511,North,West,1.3285
30,90,1894.63770865867,1444.54011778691,North,West,1.3285
30,90,1894.57241997978,1444.54135580797,North,West,1.32848
30,90,1894.74719796833,1444.54163808242,North,West,1.32846
30,90,1894.40336218613,1444.54216444846,North,West,1.32327
30,90,1894.513225441,1444.54359095534,North,West,1.32326
30,90,1894.37614343288,1444.54336922026,North,West,1.32323
30,90,1894.54210926464,1444.54397487471,North,West,1.32332
30,90,1894.41044864428,1444.5442802241,North,West,1.3233
20,30,1507.99359812754,NaN,Camp,South,1.0575
20,30,1509.95825776202,NaN,Camp,South,1.05748
20,30,1508.61301542255,NaN,Camp,South,1.0575
20,30,1507.93401745713,NaN,Camp,South,1.05739
20,30,1510.93798476903,NaN,Camp,South,1.0573
20,30,1511.89765240235,NaN,Camp,South,1.05727
20,30,1506.45046193654,NaN,Camp,South,1.05727
20,30,1504.32459816058,NaN,Camp,South,1.05723
20,30,1503.81536966604,NaN,Camp,South,1.05753
20,30,1502.9010325899,NaN,Camp,South,1.05751
20,30,1502.22225145194,NaN,Camp,South,1.05753
20,30,1504.51159037891,NaN,Camp,South,1.05748
20,30,1507.65002583666,NaN,Camp,South,1.05756
20,30,1504.87959785269,NaN,Camp,South,1.05725
20,30,1504.02583500552,NaN,Camp,South,1.05724
20,30,1503.59304507105,NaN,Camp,South,1.05723
20,30,1502.25871614195,NaN,Camp,South,1.0573
20,30,1500.06017455024,NaN,Camp,South,1.05731
90,90,2814.49263262746,NaN,West,South,1.95003
90,90,2815.40479948071,NaN,West,South,1.95023
90,90,2814.99677633662,NaN,West,South,1.95023
90,90,2814.72902398838,NaN,West,South,1.95018
90,90,2814.85377663124,NaN,West,South,1.95016
90,90,2814.48029167639,NaN,West,South,1.95017
90,90,2814.96537479712,NaN,West,South,1.95018
20,30,1631.99167569099,1438.72426747147,Camp,North,1.14067
20,30,1633.22921284226,1438.61626751778,Camp,North,1.14066
20,30,1634.04080124271,1438.70966844363,Camp,North,1.14066
20,30,1631.06293348956,1438.77541215025,Camp,North,1.1406
20,30,1636.67202237049,1438.72971553568,Camp,North,1.14061
20,30,1638.03797085278,1438.76474577408,Camp,North,1.14061
20,30,1638.99811783671,1438.799982285,Camp,North,1.14064
20,30,1637.599012818,1438.76107703585,Camp,North,1.14058
20,30,1633.68095484824,1438.78093972213,Camp,North,1.14055
20,30,1636.21761211068,1438.67709838924,Camp,North,1.14055
20,30,1641.00292164218,1438.65699229898,Camp,North,1.14056
20,30,1643.13280015943,1438.75439574823,Camp,North,1.14058
20,30,1643.16409133554,1438.83425839105,Camp,North,1.14057
20,30,1646.95436894584,1438.78274047235,Camp,North,1.14057
90,30,1893.96565357257,1437.54980027982,West,North,1.32896
90,30,1894.57198428692,1444.54357870071,West,North,1.32874
90,30,1894.59907683842,1444.54291689444,West,North,1.32876
90,30,1895.09196679317,1444.54288835826,West,North,1.32882
90,30,1894.24799864342,1444.54500151764,West,North,1.3235
90,30,1894.49240977898,1444.54337930688,West,North,1.32349
90,30,1894.40336218613,1444.54248539183,West,North,1.32349
90,30,1894.513225441,1444.54327376884,West,North,1.3235
90,30,1894.54210926464,1444.54440010396,West,North,1.32352
90,30,1894.41044864428,1444.54386262526,West,North,1.32355
20,30,1461.52305292318,NaN,Camp,East,11.02303
30,30,2148.52746148024,1439.43715432649,North,East,1.50216
30,90,2149.65813530842,1444.76142401777,North,East,1.50225
30,90,2149.65789590418,1444.76133752706,North,East,1.58579
30,90,2149.42907285761,1444.76253087548,North,East,1.50231
30,90,2149.47326721774,1444.76210948917,North,East,1.58579
30,90,2148.45843503667,1444.76244476324,North,East,1.5858
30,90,2148.45006074341,1444.7623121204,North,East,1.50234
30,90,2149.13190532167,1444.76289742374,North,East,1.50229
30,90,2148.07058249869,1444.76277927125,North,East,1.50224
