index,must_bnc,owtt
663,False,1.0470781
664,False,1.0467732
665,False,1.0484959
666,False,1.0478097
667,False,1.4175355
668,False,1.0452918
669,False,1.0471667
670,False,1.0474212
671,False,1.4171739
672,False,1.0481149
673,False,1.044964
674,False,1.0444605
675,False,1.0452558
676,False,1.0446141
677,False,1.0448604
678,False,1.0458312
679,False,1.4174318
680,False,1.0471286
681,False,1.4188359
682,False,1.4188467
683,False,1.4186788
684,False,1.4187467
685,False,1.4188986
686,False,1.4189154
687,False,1.4189042
688,False,1.4189048
689,False,1.4190501
690,False,1.4191052
691,False,1.4187914
692,False,1.4186097
693,False,1.4185311
694,False,1.4187467
695,False,1.4187868
696,False,1.418583
697,False,1.4185656
698,False,1.4187818
699,False,1.4189042
700,False,1.4187887
701,False,1.0462794
702,False,1.4188572
703,False,1.4189119
704,False,1.4189119
705,False,1.418998
706,False,1.4184731
707,False,1.4185125
708,False,1.4184496
709,False,1.4185089
710,False,1.0463651
711,False,1.4185455
712,False,1.4186699
713,False,1.4188411
714,False,1.4187784
715,False,1.4184324
716,False,1.4181696
717,False,1.4180107
718,False,1.4181826
719,False,1.418215
720,False,1.4183568
721,False,1.4185007
722,False,1.4184012
723,False,1.4183893
724,False,1.4185511
725,False,1.4183887
726,False,1.0130702
727,False,1.0129886
728,False,1.015024
729,False,1.0143372
730,False,1.01475
731,False,1.0141908
732,False,1.0167642
733,False,1.0164343
734,False,1.0162636
735,False,1.016256
736,False,1.0160706
737,False,1.0157183
738,False,1.0159677
739,False,1.0154222
740,False,1.0151371
741,False,1.0151283
742,False,1.0150371
743,False,1.0150785
744,False,1.0153483
745,False,1.0148529
746,False,1.0140733
747,False,1.010602
748,False,1.010423
749,False,1.0109934
750,False,1.0097548
751,False,1.0118371
752,False,1.0121995
753,False,1.0125508
754,False,1.012653
755,False,1.0126439
756,False,1.0113918
757,False,1.0121644
758,False,1.4857284
759,False,1.0117611
760,False,1.4850721
761,False,1.4851993
762,False,1.0118669
763,False,1.4851993
764,False,1.4851753
765,False,1.4851753
766,False,1.0123448
767,False,1.4850949
768,False,1.4851032
769,False,1.4849108
770,False,1.485111
771,False,1.485227
772,False,1.4852043
773,False,1.4850259
774,False,1.4851711
775,False,1.4850433
776,False,1.4849256
777,False,1.4850328
778,False,1.4850364
779,False,1.4850364
780,False,1.4849615
781,False,1.4881676
782,False,1.4886309
783,False,1.4886363
784,False,1.4883716
785,False,1.4883108
786,False,1.4882228
787,False,1.4884456
788,False,1.4878786
789,False,1.4876598
790,False,1.4878771
791,False,1.4885182
792,False,1.4877167
793,False,1.4886904
794,False,1.4884738
795,False,1.4886343
796,False,1.4878403
797,False,1.4879055
798,False,1.4880493
799,False,1.4877243
800,False,1.4878134
801,False,1.4878403
802,False,1.4878752
803,False,1.4882604
804,False,1.488075
805,False,1.4882685
806,False,1.487709
807,False,1.4884499
808,False,1.488568
809,False,1.4884063
810,False,1.4884422
811,False,1.48844
812,False,1.4886124
813,False,1.4880052
814,False,1.4878389
815,False,1.487913
816,False,1.4877533
817,False,1.4878522
818,False,1.487772
819,False,1.4879477
820,False,1.4878334
821,False,1.4883163
822,False,1.4884456
823,False,1.4883314
824,False,1.4882652
825,False,1.4878584
826,False,1.4879117
827,False,1.4879684
828,False,1.487927
829,False,1.4878999
830,False,1.308686
831,False,1.3083133
832,False,1.3089806
833,False,1.227722
834,False,1.3089904
835,False,1.3091964
836,False,1.3091363
837,False,1.3090006
838,False,1.2264205
839,False,1.308892
840,False,1.308892
841,False,1.3087109
842,False,1.227191
843,False,1.3093741
844,False,1.2274704
845,False,1.3087275
846,False,1.3084399
847,False,1.3090277
848,False,1.2274903
849,False,1.3085601
850,False,1.3085601
851,False,1.2276806
852,False,1.3096155
853,False,1.3087988
854,False,1.30976
855,False,1.2277497
856,False,1.3088998
857,False,1.2271537
858,False,1.3095367
859,False,1.3085787
860,False,1.2276611
861,False,1.3083229
862,False,1.3082081
863,False,1.2280996
864,False,1.3083873
865,False,1.3082199
866,False,1.3082199
867,False,1.3090408
868,False,1.3091425
869,False,1.3089073
870,False,1.2273728
871,False,1.3089178
872,False,1.22813
873,False,1.3089178
874,False,1.3092449
875,False,1.3090457
876,False,1.3097987
877,False,1.3097261
878,False,1.3098347
879,False,1.3099302
880,False,1.3099109
881,False,1.3094965
882,False,1.3094751
883,False,1.3097814
884,False,1.3097448
885,False,1.3099363
886,False,1.3099363
887,False,1.30998
888,False,1.3096964
889,False,1.3098555
890,False,1.3089647
891,False,1.3087904
892,False,1.3086604
893,False,1.3091445
894,False,1.3094294
895,False,1.3096364
896,False,1.3099531
897,False,1.3119134
898,False,1.3114758
899,False,1.3123436
900,False,1.3127476
901,False,1.3127033
902,False,1.3126255
903,False,1.31237
904,False,1.3117343
905,False,1.3124855
906,False,1.3124626
907,False,1.3124617
908,False,1.3123891
909,False,1.3123436
910,False,1.3124647
911,False,1.3122267
912,False,1.3123028
913,False,1.3122082
914,False,1.312323
915,False,1.3122315
916,False,1.0429722
917,False,1.0443139
918,False,1.0434003
919,False,1.0429307
920,False,1.0449916
921,False,1.0456556
922,False,1.0419044
923,False,1.0404516
924,False,1.0400989
925,False,1.0394667
926,False,1.0389972
927,False,1.0405809
928,False,1.0427344
929,False,1.0408187
930,False,1.0402448
931,False,1.0399454
932,False,1.0390228
933,False,1.037502
934,False,1.9520209
935,False,1.9526532
936,False,1.9523706
937,False,1.9521847
938,False,1.9522712
939,False,1.9520118
940,False,1.9523482
941,False,1.128498
942,False,1.1293446
943,False,1.129906
944,False,1.1278555
945,False,1.1317176
946,False,1.1326623
947,False,1.1333262
948,False,1.1323587
949,False,1.1296571
950,False,1.1314036
951,False,1.1347128
952,False,1.1361858
953,False,1.1362072
954,False,1.1388204
955,False,1.3118143
956,False,1.3122334
957,False,1.3122522
958,False,1.3125931
959,False,1.3120095
960,False,1.3121781
961,False,1.3121166
962,False,1.3121927
963,False,1.3122127
964,False,1.3121215
965,False,1.0109354
966,False,1.4850174
967,False,1.4887921
968,False,1.4887921
969,False,1.4886339
970,False,1.488664
971,False,1.4879622
972,False,1.4879566
973,False,1.4884284
974,False,1.4876946
975,False,1.4875244
976,False,1.4879352
977,False,1.4876391
978,False,1.4883772
979,False,1.4882175
980,False,1.4883163
981,False,1.488263
982,False,1.4886142
983,False,1.4879068
984,False,1.4885079
985,False,1.4881794
986,False,1.4879928
987,False,1.4878917
988,False,1.4878534
989,False,1.4876784
990,False,1.488301
991,False,1.4885029
992,False,1.488501
993,False,1.4884187
994,False,1.4887867
995,False,1.4887823
996,False,1.4887161
997,False,1.4886234
998,False,1.4886531
999,False,1.4887077
1000,False,1.4886316
1001,False,1.4884982
1002,False,1.3123195
1003,False,1.3126943
1004,False,1.3125461
1005,False,1.3124721
1006,False,1.3124721
1007,False,1.3122197
1008,False,1.3124038
1009,False,1.3119106
1010,False,1.3127047
1011,False,1.3124901
1012,False,1.3126271
1013,False,1.3127115
1014,False,1.3128546
1015,False,1.3127973
1016,False,1.312715
1017,False,1.3125877
1018,False,1.3125961
1019,False,1.3127033
1020,False,1.3127565
1021,False,1.3126376
1022,False,1.312829
1023,False,1.3119599
1024,False,1.3121693
1025,False,1.3128139
1026,False,1.3128139
1027,False,1.3127205
1028,False,1.3128166
1029,False,1.3125933
1030,False,1.3124771
1031,False,1.3125732
1032,False,1.3123401
1033,False,1.0395393
1034,False,1.9521381
1035,False,1.952204
1036,False,1.9518503
1037,False,1.9521763
1038,False,1.9522082
1039,False,1.9522893
1040,False,1.9525673
1041,False,1.9522144
1042,False,1.9523982
1043,False,1.9524808
1044,False,1.9525154
1045,False,1.9525467
1046,False,1.9521937
1047,False,1.9519237
1048,False,1.3122092
1049,False,1.312584
1050,False,1.3124361
1051,False,1.3123621
1052,False,1.312268
1053,False,1.3121096
1054,False,1.3122936
1055,False,1.3125945
1056,False,1.3123801
1057,False,1.312322
1058,False,1.3118435
1059,False,1.3126014
1060,False,1.3126014
1061,False,1.3127446
1062,False,1.3126872
1063,False,1.3126049
1064,False,1.3124859
1065,False,1.3124354
1066,False,1.3126464
1067,False,1.3118496
1068,False,1.1321388
1069,False,1.1317708
1070,False,1.1324867
1071,False,1.130654
1072,False,1.1281765
1073,False,1.1301225
1074,False,1.1300008
1075,False,1.1331831
1076,False,1.1347729
1077,False,1.1325988
1078,False,1.2310765
1079,False,1.4856235
1080,False,1.4851683
1081,False,1.4853549
1082,False,1.4852166
1083,False,1.4847534
1084,False,1.4844552
1085,False,1.4847789
1086,False,1.4848418
1087,False,1.4853127
1088,False,1.4851233
1089,False,1.4851117
1090,False,1.4850348
1091,False,1.4849062
1092,False,1.484595
1093,False,1.4845535
1094,False,1.4845992
1095,False,1.484501
1096,False,1.4846953
1097,False,1.4853219
1098,False,1.4852055
1099,False,1.4850335
1100,False,1.4845563
1101,False,1.484772
1102,False,1.4843792
1103,False,1.4843924
1104,False,1.4847145
1105,False,1.4849108
1106,False,1.4849988
1107,False,1.4851856
1108,False,1.4853073
1109,False,1.4853641
1110,False,1.4854277
1111,False,1.4854249
1112,False,1.4854727
1113,False,1.4854165
1114,False,1.4856026
1115,False,1.4853876
1116,False,1.4851642
1117,False,1.4884531
1118,False,1.4884788
1119,False,1.4885894
1120,False,1.4886594
1121,False,1.4887781
1122,False,1.4883384
1123,False,1.4882396
1124,False,1.4881703
1125,False,1.487956
1126,False,1.4888095
1127,False,1.4885921
1128,False,1.488864
1129,False,1.4888072
1130,False,1.4890091
1131,False,1.3103694
1132,False,1.3104489
1133,False,1.3100601
1134,False,1.3099633
1135,False,1.3100485
1136,False,1.3099508
1137,False,1.310182
1138,False,1.3102475
1139,False,1.3101958
1140,False,1.3100698
1141,False,1.3098458
1142,False,1.3099746
1143,False,1.3099517
1144,False,1.3097836
1145,False,1.3100858
1146,False,1.3099703
1147,False,1.3099757
1148,False,1.3097883
1149,False,1.3097061
1150,False,1.3097441
1151,False,1.3097026
1152,False,1.3099904
1153,False,1.3099393
1154,False,1.3100601
1155,False,1.3099681
1156,False,1.309713
1157,False,1.3095518
1158,False,1.3092027
1159,False,1.309641
1160,False,1.3098271
1161,False,1.3099848
1162,False,1.3102586
1163,False,1.3101964
1164,False,1.310617
1165,False,1.3101473
1166,False,1.3101196
1167,False,1.3102539
1168,False,1.3101667
1169,False,1.3098797
1170,False,1.3097192
1171,False,1.3100836
1172,False,1.3101757
1173,False,1.3102704
1174,False,1.310164
1175,False,1.3104593
1176,False,1.310238
1177,False,1.3103535
1178,False,1.3104482
1179,False,1.310359
1180,False,1.3107649
1181,False,1.3102698
1182,False,1.3133382
1183,False,1.3136687
1184,True,1.9724417
1185,True,1.9664263
1186,True,1.9664522
1187,True,1.9663855
1188,True,1.9663684
1189,False,1.9531701
1190,False,1.9526271
1191,False,1.4140335
1192,False,1.4148995
1193,False,1.4145108
1194,False,1.4145074
1195,False,1.4143637
1196,False,1.4144894
1197,False,1.4143242
1198,False,1.414318
1199,False,1.4142246
1200,False,1.4145074
1201,False,1.4143124
1202,False,1.4145697
1203,False,1.4144065
1204,False,1.4143534
1205,False,1.414517
1206,False,1.4145316
1207,False,1.4144617
1208,False,1.4144162
1209,False,1.4143637
1210,False,1.4143845
1211,False,1.4141774
1212,False,1.4141015
1213,False,1.4143678
1214,False,2.171069
1215,False,2.1705427
1216,False,2.1710958
1217,False,2.171425
1218,False,2.171896
1219,False,2.171755
1220,False,2.1706324
1221,False,2.17034
1222,False,2.1702855
1223,False,2.17095
1224,True,1.9664539
1225,True,1.9720182
1226,True,1.9723185
1227,True,1.9723936
1228,True,1.9664042
1229,True,1.9665661
1230,True,1.9665618
1231,True,1.966534
1232,True,1.9664814
1233,True,1.9724187
1234,True,1.9720204
1235,True,1.9720016
1236,True,1.9719057
1237,True,1.972318
1238,True,1.9723386
1239,True,1.9723645
1240,True,1.9724647
1241,True,1.9663036
1242,True,1.9662858
1243,True,1.9663732
1244,True,1.9663745
1245,True,1.9664661
1246,True,1.9724643
1247,True,1.9723657
1248,True,1.9723824
1249,True,1.9720039
1250,True,1.972021
1251,True,1.9720279
1252,True,1.9723464
1253,True,1.9724606
1254,True,1.9662868
1255,True,1.9720218
1256,True,1.9719988
1257,True,1.971916
1258,True,1.9720126
1259,True,1.9720218
1260,False,1.9494123
1261,False,1.9484414
1262,False,1.948489
1263,False,1.9486377
1264,False,1.9492706
1265,False,1.9495652
1266,False,1.9495577
1267,False,1.949423
1268,False,1.9487159
1269,False,1.9484291
1270,False,1.9483923
1271,False,1.9482015
1272,False,1.948505
1273,False,1.948438
1274,False,1.9486048
1275,False,1.948867
1276,False,1.94922
1277,False,1.9495666
1278,False,1.9494282
1279,False,1.948844
1280,False,1.9485824
1281,False,1.948608
1282,False,1.9483446
1283,False,1.9483936
1284,False,1.9484392
1285,False,1.9485432
1286,False,1.9489082
1287,False,1.9484241
1288,False,1.9481006
1289,False,1.9479636
1290,False,1.9481481
1291,False,1.0380359
1292,False,1.0406991
1293,False,1.0395151
1294,False,1.0394017
1295,False,1.0402185
1296,False,1.0397897
1297,False,1.0402172
1298,False,1.0378561
1299,False,1.0371548
1300,False,1.0366119
1301,False,1.0365379
1302,False,1.0354716
1303,False,1.0356188
1304,False,1.0355904
1305,False,1.0365579
1306,False,1.037533
1307,False,1.0419308
1308,False,1.0436944
1309,False,1.0441016
1310,False,1.0427725
1311,False,1.0434343
1312,False,1.0443707
1313,False,1.0435456
1314,False,1.0430242
1315,False,1.0425345
1316,False,1.0440844
1317,False,1.0437614
1318,False,1.043966
1319,False,1.0444806
1320,False,1.0437663
