index,must_bnc,owtt
257,False,1.1325289
258,False,1.1324022
259,False,1.1354376
260,False,1.1344123
261,False,1.4904644
262,False,1.4903353
263,False,1.1323993
264,False,1.4906148
265,False,1.4906098
266,False,1.1347704
267,False,1.4907722
268,False,1.4906268
269,False,1.4907508
270,False,1.4905711
271,False,1.1362938
272,False,1.4897802
273,False,1.4893705
274,False,1.4893218
275,False,1.4896822
276,False,1.489975
277,False,1.489748
278,False,1.4896916
279,False,1.4899124
280,False,1.4900591
281,False,1.4900959
282,False,1.4898885
283,False,1.4896533
284,False,1.4900438
285,False,1.4898615
286,False,1.4899287
287,False,1.490109
288,False,1.4898237
289,False,1.4897379
290,False,1.4895638
291,False,1.4897962
292,False,1.4900601
293,False,1.4899695
294,False,1.4898533
295,False,1.4896016
296,False,1.4895627
297,False,1.4896226
298,False,1.4896158
299,False,1.4897431
300,False,1.4898086
301,False,1.4898804
302,False,1.4898832
303,False,1.4897964
304,False,1.490001
305,False,1.4900992
306,False,1.4899385
307,False,1.4896318
308,False,1.4897337
309,False,1.4894842
310,False,1.4894779
311,False,1.4893782
312,False,1.4893403
313,False,1.4894183
314,False,1.48933
315,False,1.489518
316,False,1.4893045
317,False,1.4897814
318,False,1.4896474
319,False,1.4895359
320,False,1.4896405
321,False,1.489611
322,False,1.4894753
323,False,1.4895489
324,False,1.4898818
325,False,1.4897664
326,False,1.4896418
327,False,1.2319461
328,False,1.2322881
329,False,1.2303815
330,False,1.2303759
331,False,1.2309998
332,False,1.2313836
333,False,1.2312284
334,False,1.2308842
335,False,1.2315257
336,False,1.232009
337,False,1.2317195
338,False,1.231831
339,False,1.2316123
340,False,1.2315118
341,False,1.2311885
342,False,1.2316103
343,False,1.2327204
344,False,1.2332987
345,False,1.231656
346,False,1.2319841
347,False,1.233059
348,False,1.229504
349,False,1.2309902
350,False,1.2300464
351,False,1.2300464
352,False,1.050174
353,False,1.0495087
354,False,1.0516571
355,False,1.0501955
356,False,1.0509926
357,False,1.0507997
358,False,1.0504497
359,False,1.4202317
360,False,1.0520016
361,False,1.419981
362,False,1.419963
363,False,1.0510777
364,False,1.4202387
365,False,1.419983
366,False,1.0517788
367,False,1.4203734
368,False,1.0518979
369,False,1.4200419
370,False,1.0518024
371,False,1.4201002
372,False,1.051628
373,False,1.419845
374,False,1.050613
375,False,1.419929
376,False,1.0505564
377,False,1.4198875
378,False,1.4197248
379,False,1.0503869
380,False,1.4198586
381,False,1.0518245
382,False,1.4200511
383,False,1.4199519
384,False,1.0506519
385,False,1.4199421
386,False,1.4198605
387,False,1.0502789
388,False,1.0519621
389,False,1.0517942
390,False,1.0510141
391,False,1.050492
392,False,1.0492411
393,False,1.048964
394,False,1.0485145
395,False,1.4187918
396,False,1.4187058
397,False,1.4189517
398,False,1.4188036
399,False,1.4186476
400,False,1.4183818
401,False,1.4187288
402,False,1.4190946
403,False,1.0481341
404,False,1.4189664
405,False,1.4190224
406,False,1.4186988
407,False,1.4185739
408,False,1.4186261
409,False,1.4187771
410,False,1.4188399
411,False,1.4187964
412,False,1.0524536
413,False,1.4186804
414,False,1.4188979
415,False,1.4190779
416,False,1.0510134
417,False,1.4190439
418,False,1.0507807
419,False,1.418701
420,False,1.4185783
421,False,1.0500065
422,False,1.0499194
423,False,1.4189008
424,False,1.0507876
425,False,1.4186428
426,False,1.0498298
427,False,1.418387
428,False,1.0500377
429,False,1.4185354
430,False,1.4183649
431,False,1.4184572
432,False,1.4186666
433,False,1.4185444
434,False,1.4183253
435,False,1.4182395
436,False,1.4184507
437,False,1.4185394
438,False,1.4185797
439,False,1.4186614
440,False,1.4185696
441,False,1.4188354
442,False,1.4188004
443,False,1.4187924
444,False,1.4188278
445,False,1.4188538
446,False,1.4189628
447,False,1.4192722
448,False,1.4187493
449,False,1.4187512
450,False,1.418868
451,False,1.4187192
452,False,1.4187363
453,False,1.418607
454,False,1.4189558
455,False,1.4189498
456,False,1.0160935
457,False,1.0161626
458,False,1.0156971
459,False,1.016371
460,False,1.016258
461,False,1.0154811
462,False,1.0156345
463,False,1.015166
464,False,1.0154078
465,False,1.0151902
466,False,1.0153668
467,False,1.490215
468,False,1.4901901
469,False,1.489865
470,False,1.4902159
471,False,1.1317862
472,False,1.490184
473,False,1.131281
474,False,1.4902601
475,False,1.4905179
476,False,1.4906174
477,False,1.4905809
478,False,1.4908398
479,False,1.1321182
480,False,1.4907176
481,False,1.1323689
482,False,1.132227
483,False,1.1321418
484,False,1.4903238
485,False,1.4903977
486,False,1.4906402
487,False,1.4907069
488,False,1.4905597
489,False,1.1333753
490,False,1.4906976
491,False,1.1337937
492,False,1.4907972
493,False,1.1336344
494,False,1.4908433
495,False,1.4904895
496,False,1.490506
497,False,1.4904389
498,False,1.4906603
499,False,1.4907652
500,False,1.1322179
501,False,1.4897218
502,False,1.1303096
503,False,1.4894903
504,False,1.4895489
505,False,1.1311302
506,False,1.4894842
507,False,1.1310782
508,False,1.4892845
509,False,1.1320213
510,False,1.4891709
511,False,1.4893669
512,False,1.1328514
513,False,1.4895121
514,False,1.1329157
515,False,1.4897603
516,False,1.1332219
517,False,1.4898225
518,False,1.4899989
519,False,1.1334975
520,False,1.4899344
521,False,1.1336837
522,False,1.4898865
523,False,1.1338363
524,False,1.4895818
525,False,1.1345121
526,False,1.4894608
527,False,1.4893218
528,False,1.1327946
529,False,1.4893869
530,False,1.1336324
531,False,1.4895005
532,False,1.4894341
533,False,1.4897078
534,False,1.489701
535,False,1.4896883
536,False,1.1350522
537,False,1.4895415
538,False,1.4894098
539,False,1.1360071
540,False,1.4894341
541,False,1.4894128
542,False,1.4894202
543,False,1.1355695
544,False,1.4893788
545,False,1.1355243
546,False,1.4896953
547,False,1.135474
548,False,1.4896508
549,False,1.4898527
550,False,1.1344831
551,False,1.4899385
552,False,1.1345515
553,False,1.4899102
554,False,1.4896418
555,False,1.1353409
556,False,1.4897327
557,False,1.1353298
558,False,1.4902799
559,False,1.1358291
560,False,1.4905409
561,False,1.1354926
562,False,1.4905896
563,False,1.1355578
564,False,1.4907142
565,False,1.1352245
566,False,1.4905931
567,False,1.4900287
568,False,1.134874
569,False,1.4900047
570,False,1.1345584
571,False,1.4900925
572,False,1.1348672
573,False,1.4901012
574,False,1.134134
575,False,1.4899353
576,False,1.1346117
577,False,1.4901575
578,False,1.490335
579,False,1.1356428
580,False,1.4903506
581,False,1.4901069
582,False,1.1354626
583,False,1.4900331
584,False,1.4901824
585,False,1.1363012
586,False,1.4903053
587,False,1.1354545
588,False,1.4902049
589,False,1.135795
590,False,1.2318109
591,False,1.2317472
592,False,1.2319641
593,False,1.2318505
594,False,1.2318484
595,False,1.2324932
596,False,1.2313858
597,False,1.2314703
598,False,1.2318407
599,False,1.2316885
600,False,1.2313628
601,False,1.2321788
602,False,1.2302948
603,False,1.2316095
604,False,1.2319806
605,False,1.2309452
606,False,1.2311593
607,False,1.2302
608,False,1.2295594
609,False,1.2289538
610,False,1.2297237
611,False,1.2301418
612,False,1.2299355
613,False,1.2304964
614,False,1.230646
615,False,1.230175
616,False,1.229484
617,False,1.2292001
618,False,1.229739
619,False,1.2302458
620,False,1.2311876
621,False,1.230959
622,False,1.2312652
623,False,2.1913233
624,False,1.2313919
625,False,2.1916606
626,False,1.2313559
627,False,2.1914701
628,False,2.191263
629,False,1.2314355
630,False,2.191453
631,False,2.1913567
632,False,2.191409
633,False,2.1916637
634,False,1.2314736
635,False,2.1917112
636,False,1.2314513
637,False,2.1919067
638,False,1.2311584
639,False,1.2311994
640,False,2.1916163
641,False,1.2308538
642,False,1.2305801
643,False,1.2305816
644,False,1.2315655
645,False,1.2321569
646,False,1.232609
647,False,1.2322634
648,False,1.0530008
649,False,1.052891
650,False,1.0528191
651,False,1.0530119
652,False,1.0524353
653,False,1.0519526
654,False,1.051635
655,False,1.0525769
656,False,1.0520023
657,False,1.0527215
658,False,1.0528142
659,False,1.0530277
660,False,1.0528321
661,False,1.0525597
662,False,1.0514566
663,False,1.0523909
664,False,1.0520859
665,False,1.0538085
666,False,1.0531224
667,False,1.4198772
668,False,1.0506017
669,False,1.0524793
670,False,1.0527339
671,False,1.4195148
672,False,1.0534276
673,False,1.0502741
674,False,1.0497673
675,False,1.050566
676,False,1.0499207
677,False,1.0501671
678,False,1.0511407
679,False,1.4197733
680,False,1.0524414
681,False,1.4190503
682,False,1.4190613
683,False,1.4188929
684,False,1.4189609
685,False,1.4191132
686,False,1.4191298
687,False,1.4191188
688,False,1.4191192
689,False,1.4192649
690,False,1.4193203
691,False,1.4190058
692,False,1.4188235
693,False,1.4187448
694,False,1.4189609
695,False,1.4190012
696,False,1.4187964
697,False,1.4187794
698,False,1.4189966
699,False,1.4191188
700,False,1.4190031
701,False,1.0479553
702,False,1.4190718
703,False,1.4191264
704,False,1.4191264
705,False,1.4192129
706,False,1.4186866
707,False,1.4187261
708,False,1.4186629
709,False,1.4187224
710,False,1.0480413
711,False,1.418759
712,False,1.4188837
713,False,1.4190553
714,False,1.4189925
715,False,1.4186455
716,False,1.418382
717,False,1.418223
718,False,1.4183953
719,False,1.4184277
720,False,1.4185703
721,False,1.4187138
722,False,1.4186144
723,False,1.4186023
724,False,1.4187647
725,False,1.4186021
726,False,1.014695
727,False,1.0146134
728,False,1.0166523
729,False,1.0159646
730,False,1.0163778
731,False,1.0158178
732,False,1.0183947
733,False,1.0180644
734,False,1.0178933
735,False,1.0178856
736,False,1.0177
737,False,1.0173469
738,False,1.0175967
739,False,1.0170506
740,False,1.0167657
741,False,1.0167569
742,False,1.0166655
743,False,1.016707
744,False,1.0169764
745,False,1.0164812
746,False,1.0157001
747,False,1.015729
748,False,1.0155499
749,False,1.0161206
750,False,1.0148814
751,False,1.0169649
752,False,1.0173316
753,False,1.0176831
754,False,1.017802
755,False,1.0177932
756,False,1.0165192
757,False,1.0172963
758,False,1.4918804
759,False,1.0168886
760,False,1.491223
761,False,1.4913503
762,False,1.0169947
763,False,1.4913503
764,False,1.4913263
765,False,1.4913263
766,False,1.017477
767,False,1.4912457
768,False,1.491254
769,False,1.4910614
770,False,1.4912618
771,False,1.491378
772,False,1.4913554
773,False,1.4911766
774,False,1.491322
775,False,1.4911939
776,False,1.491076
777,False,1.4911834
778,False,1.4911871
779,False,1.4911871
780,False,1.4911121
781,False,1.4903483
782,False,1.4908122
783,False,1.4908177
784,False,1.4905525
785,False,1.4904914
786,False,1.4904038
787,False,1.4906267
788,False,1.4900587
789,False,1.48984
790,False,1.4900575
791,False,1.4906992
792,False,1.4898969
793,False,1.4908715
794,False,1.490655
795,False,1.4908155
796,False,1.4900208
797,False,1.490086
798,False,1.4902298
799,False,1.4899045
800,False,1.4899936
801,False,1.4900208
802,False,1.4900554
803,False,1.4904411
804,False,1.4902555
805,False,1.4904492
806,False,1.4898893
807,False,1.4906309
808,False,1.4907491
809,False,1.4905872
810,False,1.4906231
811,False,1.4906209
812,False,1.4907936
813,False,1.4901856
814,False,1.4900192
815,False,1.4900935
816,False,1.4899334
817,False,1.4900326
818,False,1.4899522
819,False,1.490128
820,False,1.4900138
821,False,1.4904971
822,False,1.4906267
823,False,1.4905124
824,False,1.490446
825,False,1.4900389
826,False,1.4900922
827,False,1.4901488
828,False,1.4901073
829,False,1.4900801
830,False,1.3145742
831,False,1.3142022
832,False,1.314868
833,False,1.2337447
834,False,1.3148776
835,False,1.3150833
836,False,1.3150235
837,False,1.314888
838,False,1.2324411
839,False,1.3147798
840,False,1.3147798
841,False,1.314599
842,False,1.2332128
843,False,1.3152606
844,False,1.2334926
845,False,1.3146157
846,False,1.3143283
847,False,1.3149151
848,False,1.2335128
849,False,1.3144488
850,False,1.3144488
851,False,1.2337031
852,False,1.3155015
853,False,1.3146865
854,False,1.3156457
855,False,1.2337725
856,False,1.3147874
857,False,1.2331755
858,False,1.3154229
859,False,1.3144671
860,False,1.2336837
861,False,1.3142121
862,False,1.3140973
863,False,1.2341228
864,False,1.3142762
865,False,1.3141091
866,False,1.3141091
867,False,1.3149279
868,False,1.3150294
869,False,1.3147949
870,False,1.2333949
871,False,1.3148053
872,False,1.2341533
873,False,1.3148053
874,False,1.3151317
875,False,1.314933
876,False,1.3156843
877,False,1.3156118
878,False,1.3157201
879,False,1.3158156
880,False,1.3157964
881,False,1.3153827
882,False,1.3153614
883,False,1.3156672
884,False,1.3156307
885,False,1.3158216
886,False,1.3158216
887,False,1.3158652
888,False,1.3155823
889,False,1.3157411
890,False,1.3148522
891,False,1.3146784
892,False,1.3145485
893,False,1.3150315
894,False,1.3153158
895,False,1.3155226
896,False,1.3158383
897,False,1.3140068
898,False,1.3135685
899,False,1.314438
900,False,1.3148426
901,False,1.3147981
902,False,1.3147206
903,False,1.3144646
904,False,1.3138275
905,False,1.31458
906,False,1.3145573
907,False,1.3145564
908,False,1.3144838
909,False,1.314438
910,False,1.3145595
911,False,1.3143209
912,False,1.3143971
913,False,1.3143024
914,False,1.3144171
915,False,1.3143259
916,False,1.0482606
917,False,1.0496207
918,False,1.0486887
919,False,1.0482191
920,False,1.0503017
921,False,1.0509652
922,False,1.0471928
923,False,1.0457233
924,False,1.0453705
925,False,1.0447383
926,False,1.0442694
927,False,1.0458524
928,False,1.0480227
929,False,1.046107
930,False,1.0455164
931,False,1.045217
932,False,1.0442951
933,False,1.0427706
934,False,1.9507799
935,False,1.9514116
936,False,1.9511292
937,False,1.9509435
938,False,1.9510303
939,False,1.950771
940,False,1.9511069
941,False,1.1341504
942,False,1.1350074
943,False,1.1355697
944,False,1.1335069
945,False,1.1373924
946,False,1.1383377
947,False,1.1390028
948,False,1.1380335
949,False,1.1353205
950,False,1.1370778
951,False,1.1403997
952,False,1.1418754
953,False,1.1418968
954,False,1.1445216
955,False,1.3140417
956,False,1.3144611
957,False,1.31448
958,False,1.3148211
959,False,1.3142369
960,False,1.3144062
961,False,1.3143442
962,False,1.3144202
963,False,1.3144405
964,False,1.3143492
965,False,1.0160626
966,False,1.491168
967,False,1.4909736
968,False,1.4909736
969,False,1.4908152
970,False,1.4908453
971,False,1.4901426
972,False,1.490137
973,False,1.4906093
974,False,1.4898747
975,False,1.4897044
976,False,1.4901156
977,False,1.4898193
978,False,1.4905581
979,False,1.4903982
980,False,1.4904971
981,False,1.490444
982,False,1.4907954
983,False,1.4900872
984,False,1.4906887
985,False,1.4903598
986,False,1.4901732
987,False,1.490072
988,False,1.4900337
989,False,1.4898585
990,False,1.4904819
991,False,1.4906842
992,False,1.4906819
993,False,1.4905995
994,False,1.490968
995,False,1.4909636
996,False,1.4908974
997,False,1.4908044
998,False,1.4908344
999,False,1.490889
1000,False,1.490813
1001,False,1.4906794
1002,False,1.3144139
1003,False,1.3147892
1004,False,1.314641
1005,False,1.314567
1006,False,1.314567
1007,False,1.314314
1008,False,1.3144983
1009,False,1.3140041
1010,False,1.3147994
1011,False,1.3145849
1012,False,1.3147218
1013,False,1.3148065
1014,False,1.3149498
1015,False,1.3148923
1016,False,1.3148098
1017,False,1.3146824
1018,False,1.3146907
1019,False,1.3147981
1020,False,1.3148515
1021,False,1.3147324
1022,False,1.3149241
1023,False,1.3140533
1024,False,1.3142629
1025,False,1.3149089
1026,False,1.3149089
1027,False,1.3148154
1028,False,1.3149118
1029,False,1.3146878
1030,False,1.3145717
1031,False,1.3146679
1032,False,1.3144346
1033,False,1.0448108
1034,False,1.9508972
1035,False,1.9509628
1036,False,1.9506094
1037,False,1.9509351
1038,False,1.9509673
1039,False,1.9510481
1040,False,1.951326
1041,False,1.950973
1042,False,1.9511567
1043,False,1.9512391
1044,False,1.951274
1045,False,1.9513053
1046,False,1.9509526
1047,False,1.9506829
1048,False,1.314437
1049,False,1.3148121
1050,False,1.314664
1051,False,1.3145899
1052,False,1.3144958
1053,False,1.3143371
1054,False,1.3145213
1055,False,1.3148226
1056,False,1.3146081
1057,False,1.3145497
1058,False,1.3140708
1059,False,1.3148296
1060,False,1.3148296
1061,False,1.3149728
1062,False,1.3149153
1063,False,1.314833
1064,False,1.3147138
1065,False,1.3146635
1066,False,1.3148745
1067,False,1.3140769
1068,False,1.1389372
1069,False,1.138569
1070,False,1.1392854
1071,False,1.1374509
1072,False,1.1349503
1073,False,1.1368985
1074,False,1.1367767
1075,False,1.1399938
1076,False,1.1416059
1077,False,1.1393976
1078,False,1.233849
1079,False,1.4917752
1080,False,1.4913193
1081,False,1.4915062
1082,False,1.4913678
1083,False,1.4909036
1084,False,1.4906049
1085,False,1.490929
1086,False,1.4909922
1087,False,1.491464
1088,False,1.4912742
1089,False,1.4912626
1090,False,1.4911854
1091,False,1.4910564
1092,False,1.4907448
1093,False,1.4907031
1094,False,1.490749
1095,False,1.4906505
1096,False,1.4908452
1097,False,1.491473
1098,False,1.4913565
1099,False,1.4911841
1100,False,1.4907061
1101,False,1.4909222
1102,False,1.4905287
1103,False,1.4905419
1104,False,1.4908645
1105,False,1.4910614
1106,False,1.4911494
1107,False,1.4913367
1108,False,1.4914587
1109,False,1.4915155
1110,False,1.4915792
1111,False,1.4915762
1112,False,1.4916242
1113,False,1.491568
1114,False,1.4917543
1115,False,1.4915389
1116,False,1.4913151
1117,False,1.4906343
1118,False,1.4906597
1119,False,1.4907705
1120,False,1.4908404
1121,False,1.4909595
1122,False,1.4905192
1123,False,1.4904203
1124,False,1.4903511
1125,False,1.4901364
1126,False,1.4909908
1127,False,1.4907734
1128,False,1.4910454
1129,False,1.4909886
1130,False,1.4911908
1131,False,1.3162537
1132,False,1.316333
1133,False,1.3159451
1134,False,1.3158487
1135,False,1.3159336
1136,False,1.315836
1137,False,1.3160665
1138,False,1.3161324
1139,False,1.3160805
1140,False,1.3159548
1141,False,1.3157313
1142,False,1.3158597
1143,False,1.3158368
1144,False,1.3156691
1145,False,1.3159708
1146,False,1.3158555
1147,False,1.315861
1148,False,1.3156741
1149,False,1.3155919
1150,False,1.3156298
1151,False,1.3155885
1152,False,1.3158755
1153,False,1.3158245
1154,False,1.3159451
1155,False,1.3158534
1156,False,1.3155988
1157,False,1.315438
1158,False,1.3150896
1159,False,1.3155271
1160,False,1.3157126
1161,False,1.31587
1162,False,1.316143
1163,False,1.3160809
1164,False,1.3165007
1165,False,1.3160322
1166,False,1.3160043
1167,False,1.3161384
1168,False,1.3160514
1169,False,1.315765
1170,False,1.3156049
1171,False,1.3159688
1172,False,1.3160603
1173,False,1.3161548
1174,False,1.3160486
1175,False,1.3163434
1176,False,1.3161225
1177,False,1.3162378
1178,False,1.3163322
1179,False,1.3162432
1180,False,1.3166484
1181,False,1.3161542
1182,False,1.3154339
1183,False,1.3157649
1184,False,1.9514445
1185,False,1.9519886
1186,False,1.9520384
1187,False,1.9518908
1188,False,1.9518492
1189,False,1.9519274
1190,False,1.9513856
1191,False,1.4199134
1192,False,1.4207809
1193,False,1.4203916
1194,False,1.4203881
1195,False,1.420244
1196,False,1.4203701
1197,False,1.4202045
1198,False,1.4201981
1199,False,1.420105
1200,False,1.4203881
1201,False,1.4201927
1202,False,1.4204507
1203,False,1.4202871
1204,False,1.4202337
1205,False,1.4203978
1206,False,1.4204124
1207,False,1.4203422
1208,False,1.4202969
1209,False,1.420244
1210,False,1.4202647
1211,False,1.4200577
1212,False,1.4199814
1213,False,1.4202483
1214,False,2.1756976
1215,False,2.1751704
1216,False,2.1757245
1217,False,2.1760545
1218,False,2.1765263
1219,False,2.176385
1220,False,2.1752603
1221,False,2.1749673
1222,False,2.1749127
1223,False,2.1755784
1224,False,1.9520411
1225,False,1.9510854
1226,False,1.9511529
1227,False,1.9513187
1228,False,1.9519405
1229,False,1.9522302
1230,False,1.9522235
1231,False,1.9521812
1232,False,1.952091
1233,False,1.9513792
1234,False,1.951091
1235,False,1.9510405
1236,False,1.9508431
1237,False,1.9511513
1238,False,1.951199
1239,False,1.9512532
1240,False,1.9515173
1241,False,1.9516517
1242,False,1.9515786
1243,False,1.9518609
1244,False,1.9518638
1245,False,1.9520638
1246,False,1.9515164
1247,False,1.951256
1248,False,1.9512926
1249,False,1.9510468
1250,False,1.9510932
1251,False,1.951114
1252,False,1.9512157
1253,False,1.9515041
1254,False,1.9515833
1255,False,1.9510967
1256,False,1.9507743
1257,False,1.9506302
1258,False,1.9508089
1259,False,1.9510967
1260,False,1.952604
1261,False,1.9516312
1262,False,1.9516788
1263,False,1.951828
1264,False,1.952462
1265,False,1.9527571
1266,False,1.9527495
1267,False,1.9526148
1268,False,1.9519063
1269,False,1.9516189
1270,False,1.9515818
1271,False,1.9513909
1272,False,1.9516948
1273,False,1.9516279
1274,False,1.9517947
1275,False,1.9520574
1276,False,1.9524115
1277,False,1.9527583
1278,False,1.95262
1279,False,1.9520345
1280,False,1.9517727
1281,False,1.9517982
1282,False,1.9515344
1283,False,1.9515835
1284,False,1.9516289
1285,False,1.9517334
1286,False,1.9520991
1287,False,1.9516141
1288,False,1.9512895
1289,False,1.9511526
1290,False,1.9513375
1291,False,1.0443386
1292,False,1.0470262
1293,False,1.0458207
1294,False,1.045707
1295,False,1.0465254
1296,False,1.0460958
1297,False,1.0465242
1298,False,1.0441586
1299,False,1.043456
1300,False,1.0429119
1301,False,1.0428377
1302,False,1.0417693
1303,False,1.0419167
1304,False,1.0418884
1305,False,1.0428578
1306,False,1.0438348
1307,False,1.0482605
1308,False,1.0500275
1309,False,1.0504355
1310,False,1.0491039
1311,False,1.0497668
1312,False,1.0507052
1313,False,1.0498785
1314,False,1.049356
1315,False,1.0488656
1316,False,1.0504184
1317,False,1.0500946
1318,False,1.0502998
1319,False,1.0508153
1320,False,1.0500995
