index,must_bnc,owtt
275,False,1.4882644
276,False,1.488556
277,False,1.4883301
278,False,1.4882741
279,False,1.4884939
280,False,1.4886403
281,False,1.4886771
282,False,1.4884704
283,False,1.4882355
284,False,1.488625
285,False,1.4884434
286,False,1.4885104
287,False,1.4886901
288,False,1.4884053
289,False,1.4883198
290,False,1.4881463
291,False,1.4883779
292,False,1.4886411
293,False,1.4885511
294,False,1.4884351
295,False,1.4881843
296,False,1.4881455
297,False,1.4882053
298,False,1.4881983
299,False,1.4883254
300,False,1.4883902
301,False,1.488462
302,False,1.4884648
303,False,1.4883784
304,False,1.4885824
305,False,1.4886805
306,False,1.4885201
307,False,1.4882143
308,False,1.4883155
309,False,1.488067
310,False,1.4880605
311,False,1.487961
312,False,1.4879239
313,False,1.4880012
314,False,1.4879134
315,False,1.4881009
316,False,1.4878879
317,False,1.4883634
318,False,1.48823
319,False,1.4881188
320,False,1.488223
321,False,1.4881934
322,False,1.488058
323,False,1.4881316
324,False,1.4884635
325,False,1.4883487
326,False,1.4882243
327,True,1.237713
328,True,1.2368137
329,True,1.2327195
330,True,1.2327139
331,True,1.233341
332,True,1.2337244
333,True,1.2335693
334,True,1.2332255
335,True,1.2338656
336,True,1.2364132
337,True,1.235988
338,True,1.2361526
339,True,1.2339519
340,True,1.2338518
341,True,1.2335292
342,True,1.23395
343,True,1.2374179
344,True,1.2368952
345,True,1.2339953
346,True,1.2377535
347,True,1.237862
348,False,1.2266588
349,False,1.2281414
350,False,1.2271998
351,False,1.2271998
352,False,1.0432537
353,False,1.042589
354,False,1.0447292
355,False,1.043275
356,False,1.0440688
357,False,1.043876
358,False,1.0435257
359,False,1.4145495
360,False,1.0450733
361,False,1.4142994
362,False,1.4142812
363,False,1.0441538
364,False,1.4145564
365,False,1.4143014
366,False,1.0448508
367,False,1.414691
368,False,1.0449697
369,False,1.41436
370,False,1.0448743
371,False,1.4144182
372,False,1.0447001
373,False,1.4141638
374,False,1.0436895
375,False,1.4142475
376,False,1.0436321
377,False,1.4142058
378,False,1.4140437
379,False,1.0434629
380,False,1.4141771
381,False,1.0448964
382,False,1.4143691
383,False,1.4142703
384,False,1.0437282
385,False,1.4142605
386,False,1.414179
387,False,1.0433551
388,False,1.0450339
389,False,1.0448661
390,False,1.0440902
391,False,1.0435678
392,False,1.0423216
393,False,1.0420467
394,False,1.0415976
395,False,1.4175806
396,False,1.4174949
397,False,1.4177403
398,False,1.4175924
399,False,1.417437
400,False,1.4171716
401,False,1.417518
402,False,1.4178826
403,False,1.0456687
404,False,1.4177549
405,False,1.4178108
406,False,1.417488
407,False,1.4173636
408,False,1.4174155
409,False,1.4175662
410,False,1.4176291
411,False,1.4175856
412,False,1.0499775
413,False,1.4174695
414,False,1.4176863
415,False,1.417866
416,False,1.0485412
417,False,1.4178321
418,False,1.0483091
419,False,1.4174902
420,False,1.4173677
421,False,1.0475366
422,False,1.0474497
423,False,1.4176893
424,False,1.0483159
425,False,1.4174321
426,False,1.0473605
427,False,1.4171772
428,False,1.0475676
429,False,1.4173249
430,False,1.417155
431,False,1.4172468
432,False,1.4174556
433,False,1.417334
434,False,1.4171156
435,False,1.4170299
436,False,1.4172407
437,False,1.4173291
438,False,1.4173692
439,False,1.4174508
440,False,1.4173589
441,False,1.4176242
442,False,1.4175891
443,False,1.4175814
444,False,1.4176165
445,False,1.4176425
446,False,1.4177513
447,False,1.4180595
448,False,1.4175385
449,False,1.41754
450,False,1.4176567
451,False,1.4175082
452,False,1.4175255
453,False,1.4173962
454,False,1.4177443
455,False,1.4177382
456,False,1.01348
457,False,1.0135492
458,False,1.0130848
459,False,1.0137571
460,False,1.0136446
461,False,1.0128692
462,False,1.013022
463,False,1.0125545
464,False,1.0127958
465,False,1.0125788
466,False,1.012755
467,False,1.4842107
468,False,1.4841859
469,False,1.4838606
470,False,1.4842114
471,True,1.1345248
472,False,1.4841797
473,True,1.1382893
474,False,1.4842558
475,False,1.4845134
476,False,1.484613
477,False,1.4845763
478,False,1.4848356
479,True,1.1348662
480,False,1.4847131
481,True,1.1351221
482,True,1.1349767
483,True,1.1348902
484,False,1.4843194
485,False,1.4843932
486,False,1.4846358
487,False,1.4847028
488,False,1.4845556
