index,must_bnc,owtt
990,False,1.4902619
991,False,1.4904642
992,False,1.4904618
993,False,1.4903797
994,False,1.4907483
995,False,1.4907438
996,False,1.4906776
997,False,1.4905846
998,False,1.4906144
999,False,1.4906691
1000,False,1.4905928
1001,False,1.4904593
1002,False,1.3144287
1003,False,1.314803
1004,False,1.3146548
1005,False,1.3145807
1006,False,1.3145807
1007,False,1.3143291
1008,False,1.3145133
1009,False,1.3140196
1010,False,1.3148135
1011,False,1.3145987
1012,False,1.3147359
1013,False,1.3148204
1014,False,1.3149637
1015,False,1.3149064
1016,False,1.3148239
1017,False,1.3146964
1018,False,1.3147045
1019,False,1.3148121
1020,False,1.3148654
1021,False,1.3147464
1022,False,1.3149381
1023,False,1.3140684
1024,False,1.3142785
1025,False,1.3149229
1026,False,1.3149229
1027,False,1.3148293
1028,False,1.3149257
1029,False,1.314702
1030,False,1.3145857
1031,False,1.3146819
1032,False,1.3144495
1033,False,1.0489936
1034,False,1.9505411
1035,False,1.9506071
1036,False,1.9502537
1037,False,1.9505794
1038,False,1.9506112
1039,False,1.9506924
1040,False,1.9509696
1041,False,1.9506174
1042,False,1.950801
1043,False,1.9508835
1044,False,1.9509176
1045,False,1.9509488
1046,False,1.9505967
1047,False,1.950327
1048,False,1.3144357
1049,False,1.3148108
1050,False,1.3146627
1051,False,1.3145887
1052,False,1.3144945
1053,False,1.314336
1054,False,1.3145201
1055,False,1.3148211
1056,False,1.3146065
1057,False,1.3145485
1058,False,1.3140696
1059,False,1.314828
1060,False,1.314828
1061,False,1.3149714
1062,False,1.314914
1063,False,1.3148316
1064,False,1.3147124
1065,False,1.314662
1066,False,1.314873
1067,False,1.3140758
1068,False,1.1436888
1069,False,1.1433177
1070,False,1.1440395
1071,False,1.1421918
1072,False,1.139673
1073,False,1.1416351
1074,False,1.1415126
1075,False,1.1447415
1076,False,1.1463647
1077,False,1.1441525
1078,False,1.2338992
1079,False,1.4999256
1080,False,1.4994674
1081,False,1.4996552
1082,False,1.4995158
1083,False,1.4990485
1084,False,1.4987482
1085,False,1.4990743
1086,False,1.4991379
1087,False,1.4996122
1088,False,1.4994212
1089,False,1.4994097
1090,False,1.4993324
1091,False,1.499203
1092,False,1.4988886
1093,False,1.498847
1094,False,1.498893
1095,False,1.4987942
1096,False,1.49899
1097,False,1.4996217
1098,False,1.4995044
1099,False,1.4993312
1100,False,1.4988499
1101,False,1.4990672
1102,False,1.4986715
1103,False,1.4986846
1104,False,1.4990095
1105,False,1.4992076
1106,False,1.4992961
1107,False,1.4994847
1108,False,1.4996068
1109,False,1.4996642
1110,False,1.4997286
1111,False,1.4997258
1112,False,1.4997736
1113,False,1.4997172
1114,False,1.4999048
1115,False,1.4996878
1116,False,1.4994632
1117,False,1.4904143
1118,False,1.4904399
1119,False,1.4905506
1120,False,1.4906206
1121,False,1.4907398
1122,False,1.4902995
1123,False,1.4902003
1124,False,1.4901307
1125,False,1.4899162
1126,False,1.4907709
1127,False,1.4905534
1128,False,1.4908255
1129,False,1.4907688
1130,False,1.490971
1131,False,1.3234245
1132,False,1.3235049
1133,False,1.3231128
1134,False,1.3230153
1135,False,1.323101
1136,False,1.3230027
1137,False,1.3232355
1138,False,1.3233018
1139,False,1.3232496
1140,False,1.3231227
1141,False,1.3228966
1142,False,1.3230263
1143,False,1.3230035
1144,False,1.322834
1145,False,1.3231386
1146,False,1.3230224
1147,False,1.3230277
1148,False,1.3228388
1149,False,1.3227562
1150,False,1.3227942
1151,False,1.3227526
1152,False,1.3230425
1153,False,1.3229909
1154,False,1.3231128
1155,False,1.3230203
1156,False,1.322763
1157,False,1.3226005
1158,False,1.3222486
1159,False,1.3226906
1160,False,1.3228779
1161,False,1.3230369
1162,False,1.323313
1163,False,1.3232502
1164,False,1.3236741
1165,False,1.3232007
1166,False,1.3231727
1167,False,1.323308
1168,False,1.3232203
1169,False,1.3229307
1170,False,1.3227693
1171,False,1.3231366
1172,False,1.3232294
1173,False,1.3233246
1174,False,1.3232176
1175,False,1.3235152
1176,False,1.3232925
1177,False,1.3234086
1178,False,1.3235041
1179,False,1.3234142
1180,False,1.3238233
1181,False,1.3233241
1182,False,1.3154478
1183,False,1.3157787
1184,False,1.9515146
1185,False,1.9520583
1186,False,1.9521083
1187,False,1.9519607
1188,False,1.9519191
1189,False,1.9515717
1190,False,1.9510293
1191,False,1.4278431
1192,False,1.4287161
1193,False,1.4283241
1194,False,1.4283206
1195,False,1.4281758
1196,False,1.4283029
1197,False,1.428136
1198,False,1.4281297
1199,False,1.4280356
1200,False,1.4283206
1201,False,1.428124
1202,False,1.4283836
1203,False,1.4282192
1204,False,1.4281652
1205,False,1.4283305
1206,False,1.4283448
1207,False,1.4282746
1208,False,1.4282289
1209,False,1.4281758
1210,False,1.4281968
1211,False,1.427988
1212,False,1.4279115
1213,False,1.4281801
1214,False,2.1755152
1215,False,2.174988
1216,False,2.175542
1217,False,2.175872
1218,False,2.176344
1219,False,2.1762028
1220,False,2.1750782
1221,False,2.1747851
1222,False,2.1747305
1223,False,2.175396
1224,False,1.9521111
1225,False,1.9511555
1226,False,1.9512229
