index,must_bnc,n_bnc,owtt,must_bnc0,n_bnc0,owtt0
184,False,0,1.4176137,False,0,1.4171906
185,False,0,1.4176859,False,0,1.4172617
186,False,0,1.4177614,False,0,1.4173368
187,False,0,1.417522,False,0,1.417099
188,False,0,1.4175235,False,0,1.4171007
189,False,0,1.4174901,False,0,1.4170676
190,False,0,1.4174705,False,0,1.4170479
191,False,0,1.4173518,False,0,1.4169304
192,False,0,1.4177591,False,0,1.4173346
193,False,0,1.4177003,False,0,1.4172761
194,False,0,1.4176532,False,0,1.4172295
195,False,0,1.4176837,False,0,1.41726
196,False,0,1.4176229,False,0,1.4171995
197,False,0,1.4176837,False,0,1.41726
198,False,0,1.4176977,False,0,1.4172736
199,False,0,1.4174436,False,0,1.4170216
200,False,0,1.4175879,False,0,1.4171644
201,False,0,1.4176188,False,0,1.4171952
202,False,0,1.4175422,False,0,1.4171191
203,False,0,1.4175689,False,0,1.417146
204,False,0,1.4177301,False,0,1.4173057
205,False,0,1.4177217,False,0,1.4172975
206,False,0,1.4175261,False,0,1.4171032
207,False,0,1.4173962,False,0,1.4169743
208,False,0,1.4174509,False,0,1.4170285
209,False,0,1.4174187,False,0,1.4169968
210,False,0,1.4171467,False,0,1.4167266
211,False,0,1.4172591,False,0,1.4168383
212,False,0,1.4173037,False,0,1.4168824
213,False,0,1.4173208,False,0,1.4168994
214,False,0,1.4176009,False,0,1.4171774
215,False,0,1.4173983,False,0,1.4169765
216,False,0,1.0145102,False,0,1.0143692
217,False,0,1.0138342,False,0,1.0136929
218,False,0,1.0138274,False,0,1.013686
219,False,0,1.013931,False,0,1.0137895
220,False,0,1.0138013,False,0,1.0136598
221,False,0,1.0138785,False,0,1.0137371
222,False,0,1.0139076,False,0,1.013766
223,False,0,1.014174,False,0,1.0140328
224,False,0,1.0124424,False,0,1.0122597
225,False,0,1.0132705,False,0,1.0131062
226,False,0,1.0126991,False,0,1.012517
227,False,0,1.0125536,False,0,1.0123712
228,False,0,1.0125873,False,0,1.0124049
229,False,0,1.0137599,False,0,1.0136182
230,False,0,1.01283,False,0,1.0126656
231,False,0,1.0130635,False,0,1.012899
232,False,0,1.0126137,False,0,1.0124313
233,False,0,1.01266,False,0,1.0124773
234,False,0,1.0121807,False,0,1.0119979
235,False,0,1.0129447,False,0,1.0127801
236,False,0,1.0133712,False,0,1.0132072
237,False,0,1.013809,False,0,1.0136673
238,False,0,1.0149078,False,0,1.0147367
239,False,0,1.0147996,False,0,1.0146284
240,False,0,1.0138427,False,0,1.0137011
241,False,0,1.0137599,False,0,1.0136182
242,False,0,1.0131006,False,0,1.0129365
243,False,0,1.0132663,False,0,1.013102
244,False,0,1.0129019,False,0,1.0127373
245,False,0,1.0138639,False,0,1.0137225
246,False,0,1.0142533,False,0,1.0141122
247,False,0,1.0152185,False,0,1.0150478
248,False,0,1.0152359,False,0,1.0150651
249,False,0,1.0162652,False,0,1.0160517
250,False,0,1.4864237,False,0,1.4864578
251,False,0,1.4868766,False,0,1.4869124
252,False,0,1.4868408,False,0,1.4868765
253,False,0,1.4869258,False,0,1.4869615
254,False,0,1.4870316,False,0,1.4870672
255,False,0,1.4865619,False,0,1.4865959
256,False,0,1.4861417,False,0,1.4861755
257,False,0,1.1257102,True,1,1.1333984
258,False,0,1.125584,True,1,1.133272
259,False,0,1.1286025,True,1,1.1362909
260,False,0,1.1275802,True,1,1.1352687
261,False,0,1.4860548,False,0,1.4860885
262,False,0,1.4859254,False,0,1.485959
263,False,0,1.1255811,True,1,1.1332693
264,False,0,1.4862045,False,0,1.4862386
265,False,0,1.4861999,False,0,1.4862337
266,False,0,1.1279374,True,1,1.1356258
267,False,0,1.4863622,False,0,1.4863961
