index,must_bnc,n_bnc,owtt,must_bnc0,n_bnc0,owtt0
118,False,0,1.2301699,False,0,1.2300828
119,False,0,1.229997,False,0,1.2299007
120,False,0,1.2295507,False,0,1.229455
121,False,0,1.0536386,False,0,1.053805
122,False,0,1.0544574,False,0,1.0546283
123,False,0,1.0541853,False,0,1.0543557
124,False,0,1.0535458,False,0,1.0537122
125,False,0,1.0530406,False,0,1.0532035
126,False,0,1.0526966,False,0,1.052859
127,False,0,1.4200835,False,0,1.4199209
128,False,0,1.0530767,False,0,1.0532396
129,False,0,1.4201905,False,0,1.420027
130,False,0,1.0533937,False,0,1.0535597
131,False,0,1.4201344,False,0,1.4199716
132,False,0,1.4201527,False,0,1.4199888
133,False,0,1.0543827,False,0,1.0545535
134,False,0,1.4203382,False,0,1.4201794
135,False,0,1.0550593,False,0,1.0552344
136,False,0,1.420315,False,0,1.4201522
137,False,0,1.05549,False,0,1.0556698
138,False,0,1.4202965,False,0,1.420133
139,False,0,1.0546854,False,0,1.0548584
140,False,0,1.4201264,False,0,1.4199626
141,False,0,1.0536692,False,0,1.0538356
142,False,0,1.4199998,False,0,1.4198382
143,False,0,1.0541672,False,0,1.0543375
144,False,0,1.0546504,False,0,1.0548236
145,False,0,1.0538394,False,0,1.0540062
146,False,0,1.054046,False,0,1.0542152
147,False,0,1.4204644,False,0,1.4203073
148,False,0,1.0540677,False,0,1.0542368
149,False,0,1.4204485,False,0,1.4202907
150,False,0,1.0534557,False,0,1.0536221
151,False,0,1.4203157,False,0,1.4201536
152,False,0,1.0538675,False,0,1.0540341
153,False,0,1.4202974,False,0,1.4201348
154,False,0,1.0529643,False,0,1.0531274
155,False,0,1.420184,False,0,1.4200187
156,False,0,1.0535618,False,0,1.0537281
157,False,0,1.4202404,False,0,1.4200746
158,False,0,1.4202513,False,0,1.4200869
159,False,0,1.0527523,False,0,1.0529147
160,False,0,1.4200999,False,0,1.4199361
161,False,0,1.0526338,False,0,1.0527955
162,False,0,1.4202274,False,0,1.4200635
163,False,0,1.0531591,False,0,1.0533223
164,False,0,1.420293,False,0,1.4201299
165,False,0,1.4200689,False,0,1.4199065
166,False,0,1.0538305,False,0,1.0539974
167,False,0,1.4197334,False,0,1.4195814
168,False,0,1.4196714,False,0,1.4195203
169,False,0,1.4198548,False,0,1.4196922
170,False,0,1.419707,False,0,1.4195559
171,False,0,1.4198865,False,0,1.4197253
172,False,0,1.0537878,False,0,1.0539548
173,False,0,1.4199437,False,0,1.4197826
174,False,0,1.0529624,False,0,1.0531253
175,False,0,1.4197961,False,0,1.4196451
176,False,0,1.0524253,False,0,1.052585
177,False,0,1.4199795,False,0,1.4198164
178,False,0,1.052938,False,0,1.0531007
179,False,0,1.4197855,False,0,1.4196346
180,False,0,1.053409,False,0,1.053575
181,False,0,1.4198234,False,0,1.4196726
182,False,0,1.4196572,False,0,1.4195064
183,False,0,1.4185795,False,0,1.4184779
184,False,0,1.4186512,False,0,1.4185476
185,False,0,1.4187268,False,0,1.41862
186,False,0,1.4187999,False,0,1.4186957
187,False,0,1.4185561,False,0,1.4184555
188,False,0,1.4185611,False,0,1.418457
189,False,0,1.4185289,False,0,1.4184237
190,False,0,1.4185075,False,0,1.4184036
191,False,0,1.418389,False,0,1.4182851
192,False,0,1.4187909,False,0,1.4186933
193,False,0,1.418741,False,0,1.4186344
194,False,0,1.4186875,False,0,1.4185872
195,False,0,1.4187251,False,0,1.4186176
196,False,0,1.4186548,False,0,1.4185568
197,False,0,1.4187251,False,0,1.4186176
198,False,0,1.4187359,False,0,1.4186317
199,False,0,1.4184766,False,0,1.4183772
200,False,0,1.4186306,False,0,1.4185215
201,False,0,1.418654,False,0,1.4185526
202,False,0,1.4185791,False,0,1.4184756
203,False,0,1.4186075,False,0,1.4185028
204,False,0,1.4187713,False,0,1.4186642
205,False,0,1.4187516,False,0,1.4186559
206,False,0,1.4185593,False,0,1.4184597
207,False,0,1.4184339,False,0,1.4183296
208,False,0,1.4184875,False,0,1.4183842
209,False,0,1.4184531,False,0,1.4183524
210,False,0,1.4181846,False,0,1.4180795
211,False,0,1.418296,False,0,1.4181923
212,False,0,1.4183407,False,0,1.4182374
213,False,0,1.4183599,False,0,1.4182543
214,False,0,1.418641,False,0,1.4185346
215,False,0,1.4184338,False,0,1.4183316
216,False,0,1.016862,False,0,1.0168151
217,False,0,1.0161806,False,0,1.0161374
