index,must_bnc,n_bnc,owtt,must_bnc0,n_bnc0,owtt0
273,False,0,1.489401,False,0,1.4893732
274,False,0,1.4893526,False,0,1.4893247
275,False,0,1.4897128,False,0,1.4896852
276,False,0,1.4900053,False,0,1.4899774
277,False,0,1.4897788,False,0,1.489751
278,False,0,1.4897226,False,0,1.4896948
279,False,0,1.4899428,False,0,1.4899153
280,False,0,1.4900898,False,0,1.4900622
281,False,0,1.4901264,False,0,1.4900988
282,False,0,1.4899192,False,0,1.4898914
283,False,0,1.4896835,False,0,1.4896561
284,False,0,1.4900746,False,0,1.4900469
285,False,0,1.4898924,False,0,1.4898647
286,False,0,1.4899595,False,0,1.4899315
287,False,0,1.4901397,False,0,1.4901124
288,False,0,1.4898541,False,0,1.4898262
289,False,0,1.4897681,False,0,1.4897407
290,False,0,1.4895941,False,0,1.4895666
291,False,0,1.4898264,False,0,1.4897988
292,False,0,1.4900905,False,0,1.4900627
293,False,0,1.4900002,False,0,1.4899728
294,False,0,1.489884,False,0,1.4898564
295,False,0,1.4896325,False,0,1.4896048
296,False,0,1.4895936,False,0,1.4895658
297,False,0,1.4896531,False,0,1.4896255
298,False,0,1.4896463,False,0,1.4896185
299,False,0,1.489774,False,0,1.4897461
300,False,0,1.489839,False,0,1.4898113
301,False,0,1.489911,False,0,1.4898835
302,False,0,1.4899137,False,0,1.4898862
303,False,0,1.489827,False,0,1.4897994
304,False,0,1.4900317,False,0,1.4900041
305,False,0,1.4901297,False,0,1.4901023
306,False,0,1.489969,False,0,1.4899412
307,False,0,1.4896623,False,0,1.4896345
308,False,0,1.4897642,False,0,1.4897364
309,False,0,1.4895146,False,0,1.4894872
310,False,0,1.4895084,False,0,1.4894805
311,False,0,1.4894089,False,0,1.489381
312,False,0,1.4893712,False,0,1.4893432
313,False,0,1.4894487,False,0,1.4894209
314,False,0,1.489361,False,0,1.4893329
315,False,0,1.4895487,False,0,1.489521
316,False,0,1.4893352,False,0,1.4893072
317,False,0,1.4898119,False,0,1.4897842
318,False,0,1.489678,False,0,1.4896505
319,False,0,1.4895666,False,0,1.4895388
320,False,0,1.4896713,False,0,1.4896435
321,False,0,1.4896411,False,0,1.4896138
322,False,0,1.4895058,False,0,1.489478
323,False,0,1.4895797,False,0,1.4895519
324,False,0,1.4899124,False,0,1.4898849
325,False,0,1.4897974,False,0,1.4897697
326,False,0,1.4896727,False,0,1.4896448
327,False,0,1.231978,False,0,1.2318457
328,False,0,1.2323185,False,0,1.2321864
329,False,0,1.2304481,False,0,1.2302854
330,False,0,1.230443,False,0,1.2302799
331,False,0,1.2310516,False,0,1.2309022
332,False,0,1.2314382,False,0,1.2312847
333,False,0,1.2312791,False,0,1.23113
334,False,0,1.2309455,False,0,1.2307867
335,False,0,1.2315716,False,0,1.2314264
336,False,0,1.2320449,False,0,1.2319086
337,False,0,1.2317525,False,0,1.2316197
338,False,0,1.2318659,False,0,1.2317309
339,False,0,1.2316581,False,0,1.2315127
340,False,0,1.2315567,False,0,1.2314125
341,False,0,1.2312392,False,0,1.23109
342,False,0,1.231656,False,0,1.2315108
343,False,0,1.2327327,False,0,1.2326175
344,False,0,1.2333101,False,0,1.2331942
345,False,0,1.2317013,False,0,1.2315562
346,False,0,1.2320126,False,0,1.2318836
347,False,0,1.2330716,False,0,1.2329553
348,False,0,1.2296426,False,0,1.2295723
349,False,0,1.2311151,False,0,1.2310585
350,False,0,1.2301844,False,0,1.2301143
351,False,0,1.2301844,False,0,1.2301143
352,False,0,1.0502261,False,0,1.0502268
353,False,0,1.0495634,False,0,1.04956
354,False,0,1.0516868,False,0,1.0516748
355,False,0,1.0502474,False,0,1.0502481
356,False,0,1.0510339,False,0,1.0510436
357,False,0,1.050841,False,0,1.0508506
358,False,0,1.0504906,False,0,1.0504994
359,False,0,1.420402,False,0,1.4202296
360,False,0,1.0520333,False,0,1.0520498
361,False,0,1.4201258,False,0,1.419979
362,False,0,1.4201202,False,0,1.419961
363,False,0,1.0511147,False,0,1.0511287
364,False,0,1.4204018,False,0,1.4202365
365,False,0,1.4201276,False,0,1.4199809
366,False,0,1.051811,False,0,1.051827
367,False,0,1.4205285,False,0,1.4203713
368,False,0,1.0519297,False,0,1.0519462
369,False,0,1.4202025,False,0,1.4200399
370,False,0,1.0518341,False,0,1.0518203
371,False,0,1.420248,False,0,1.420098
372,False,0,1.0516579,False,0,1.051676
373,False,0,1.420006,False,0,1.419844
374,False,0,1.0506486,False,0,1.0506637
375,False,0,1.4200827,False,0,1.4199277
376,False,0,1.0505971,False,0,1.050606
377,False,0,1.4200411,False,0,1.4198862
378,False,0,1.4198942,False,0,1.4197239
379,False,0,1.0504278,False,0,1.0504364
380,False,0,1.420012,False,0,1.4198571
381,False,0,1.0518566,False,0,1.0518726
382,False,0,1.4201953,False,0,1.4200488
383,False,0,1.4200966,False,0,1.4199499
384,False,0,1.050693,False,0,1.0507025
385,False,0,1.420103,False,0,1.419941
386,False,0,1.4200213,False,0,1.4198592
387,False,0,1.0503218,False,0,1.0503285
388,False,0,1.051994,False,0,1.0520103
389,False,0,1.0518259,False,0,1.0518119
390,False,0,1.0510522,False,0,1.051065
391,False,0,1.0505328,False,0,1.0505416
392,False,0,1.0493045,False,0,1.049292
393,False,0,1.0490049,False,0,1.049015
394,False,0,1.0485942,False,0,1.0485649
395,False,0,1.418817,False,0,1.4187924
396,False,0,1.4187311,False,0,1.4187063
397,False,0,1.4189771,False,0,1.4189526
398,False,0,1.4188288,False,0,1.4188042
399,False,0,1.4186727,False,0,1.4186481
400,False,0,1.4184066,False,0,1.418382
401,False,0,1.418754,False,0,1.4187291
402,False,0,1.4191202,False,0,1.4190952
403,False,0,1.0481657,False,0,1.0481341
404,False,0,1.4189917,False,0,1.418967
405,False,0,1.4190482,False,0,1.4190228
406,False,0,1.4187242,False,0,1.418699
407,False,0,1.4185994,False,0,1.4185746
408,False,0,1.4186516,False,0,1.4186265
409,False,0,1.4188026,False,0,1.4187778
410,False,0,1.4188656,False,0,1.4188405
411,False,0,1.4188218,False,0,1.418797
412,False,0,1.0525222,False,0,1.0524536
413,False,0,1.4187058,False,0,1.4186803
414,False,0,1.4189233,False,0,1.418898
415,False,0,1.4191037,False,0,1.4190786
416,False,0,1.0510701,False,0,1.0510138
417,False,0,1.419069,False,0,1.4190445
418,False,0,1.050845,False,0,1.0507811
419,False,0,1.4187262,False,0,1.4187015
420,False,0,1.4186035,False,0,1.4185787
421,False,0,1.0500631,False,0,1.0500069
422,False,0,1.049969,False,0,1.0499196
423,False,0,1.4189258,False,0,1.4189008
424,False,0,1.0508531,False,0,1.0507883
425,False,0,1.418668,False,0,1.4186432
426,False,0,1.0498749,False,0,1.0498301
427,False,0,1.4184122,False,0,1.4183874
428,False,0,1.0500953,False,0,1.050038
429,False,0,1.4185605,False,0,1.4185358
430,False,0,1.4183904,False,0,1.4183651
431,False,0,1.4184825,False,0,1.4184574
432,False,0,1.4186921,False,0,1.4186667
433,False,0,1.4185696,False,0,1.4185447
434,False,0,1.4183509,False,0,1.4183258
435,False,0,1.418265,False,0,1.41824
436,False,0,1.418476,False,0,1.4184511
437,False,0,1.4185647,False,0,1.4185399
438,False,0,1.4186052,False,0,1.41858
439,False,0,1.4186867,False,0,1.418662
440,False,0,1.4185946,False,0,1.4185697
441,False,0,1.4188615,False,0,1.418836
442,False,0,1.4188253,False,0,1.4188007
443,False,0,1.4188176,False,0,1.4187927
444,False,0,1.4188533,False,0,1.4188284
445,False,0,1.4188788,False,0,1.418854
446,False,0,1.4189888,False,0,1.4189633
447,False,0,1.4192972,False,0,1.4192722
448,False,0,1.4187751,False,0,1.4187496
449,False,0,1.4187762,False,0,1.4187512
450,False,0,1.4188932,False,0,1.4188685
451,False,0,1.4187446,False,0,1.4187192
452,False,0,1.4187616,False,0,1.4187368
453,False,0,1.4186323,False,0,1.418607
454,False,0,1.4189812,False,0,1.4189563
455,False,0,1.4189752,False,0,1.4189501
456,False,0,1.0161647,False,0,1.0160928
457,False,0,1.0162292,False,0,1.016162
458,False,0,1.0157475,False,0,1.0156966
459,False,0,1.0164392,False,0,1.0163703
460,False,0,1.0163208,False,0,1.0162575
461,False,0,1.0155275,False,0,1.0154804
462,False,0,1.0156845,False,0,1.0156337
463,False,0,1.0152099,False,0,1.0151653
464,False,0,1.0154668,False,0,1.0154071
465,False,0,1.0152413,False,0,1.0151898
466,False,0,1.0154172,False,0,1.0153662
467,False,0,1.4904838,False,0,1.4903002
468,False,0,1.490459,False,0,1.4902751
469,False,0,1.4901134,False,0,1.4899491
470,False,0,1.4904846,False,0,1.4903008
471,False,0,1.1319317,False,0,1.131874
472,False,0,1.4904526,False,0,1.490269
473,False,0,1.1313796,False,0,1.1313676
474,False,0,1.4905287,False,0,1.4903451
475,False,0,1.4907873,False,0,1.4906031
476,False,0,1.490887,False,0,1.490702
477,False,0,1.4908502,False,0,1.4906653
478,False,0,1.4911265,False,0,1.4909298
479,False,0,1.1322898,False,0,1.1322057
480,False,0,1.4909958,False,0,1.4908024
481,False,0,1.1325614,False,0,1.1324563
482,False,0,1.1323982,False,0,1.1323143
483,False,0,1.1323134,False,0,1.1322291
484,False,0,1.4905926,False,0,1.4904085
485,False,0,1.4906666,False,0,1.4904828
486,False,0,1.4909098,False,0,1.4907248
487,False,0,1.4909854,False,0,1.4907924
488,False,0,1.4908297,False,0,1.4906447
489,False,0,1.1335938,False,0,1.1334628
490,False,0,1.4909756,False,0,1.4907825
491,False,0,1.1340278,False,0,1.1338726
492,False,0,1.4910834,False,0,1.490882
493,False,0,1.1338574,False,0,1.1337135
494,False,0,1.49113,False,0,1.4909331
495,False,0,1.4907589,False,0,1.4905747
496,False,0,1.4907756,False,0,1.4905912
497,False,0,1.4907084,False,0,1.4905243
498,False,0,1.49093,False,0,1.4907451
499,False,0,1.4910433,False,0,1.4908499
500,False,0,1.1323893,False,0,1.1323053
501,False,0,1.4897522,False,0,1.4897245
502,False,0,1.1303546,False,0,1.1303326
503,False,0,1.4895205,False,0,1.489493
504,False,0,1.4895797,False,0,1.4895519
505,False,0,1.1311675,False,0,1.1311532
506,False,0,1.4895146,False,0,1.4894872
507,False,0,1.1311288,False,0,1.1311013
508,False,0,1.489315,False,0,1.4892874
509,False,0,1.1320612,False,0,1.1320398
510,False,0,1.4892008,False,0,1.4891738
511,False,0,1.4893976,False,0,1.4893698
512,False,0,1.1328796,False,0,1.1328709
513,False,0,1.4895431,False,0,1.4895153
514,False,0,1.132944,False,0,1.1329352
515,False,0,1.4897909,False,0,1.4897633
516,False,0,1.1332769,False,0,1.1332415
517,False,0,1.4898536,False,0,1.4898257
518,False,0,1.4900295,False,0,1.4900018
519,False,0,1.1335386,False,0,1.1335171
520,False,0,1.4899648,False,0,1.4899375
521,False,0,1.1337296,False,0,1.1337035
522,False,0,1.4899172,False,0,1.4898895
523,False,0,1.1338785,False,0,1.1338557
524,False,0,1.4896122,False,0,1.4895847
525,False,0,1.1345671,False,0,1.1345317
526,False,0,1.4894917,False,0,1.4894642
527,False,0,1.4893526,False,0,1.4893247
528,False,0,1.1328396,False,0,1.132814
529,False,0,1.4894176,False,0,1.4893899
530,False,0,1.1336782,False,0,1.133652
531,False,0,1.4895313,False,0,1.4895035
532,False,0,1.4894648,False,0,1.4894369
533,False,0,1.4897383,False,0,1.4897108
534,False,0,1.4897314,False,0,1.4897038
535,False,0,1.4897192,False,0,1.4896914
536,False,0,1.135107,False,0,1.1350722
537,False,0,1.4895723,False,0,1.4895444
538,False,0,1.4894404,False,0,1.4894124
539,False,0,1.1360903,False,0,1.1360271
540,False,0,1.4894648,False,0,1.4894369
541,False,0,1.4894432,False,0,1.4894156
542,False,0,1.4894509,False,0,1.4894233
543,False,0,1.1356347,False,0,1.1355895
544,False,0,1.4894092,False,0,1.4893812
545,False,0,1.1355819,False,0,1.1355444
546,False,0,1.4897261,False,0,1.4896984
547,False,0,1.1355393,False,0,1.135494
548,False,0,1.489682,False,0,1.489654
549,False,0,1.4898832,False,0,1.4898554
550,False,0,1.134538,False,0,1.1345028
551,False,0,1.489969,False,0,1.4899412
552,False,0,1.1346004,False,0,1.1345713
553,False,0,1.4899409,False,0,1.4899129
554,False,0,1.4896727,False,0,1.4896448
555,False,0,1.1354065,False,0,1.135361
556,False,0,1.4897633,False,0,1.4897355
557,False,0,1.1353953,False,0,1.1353496
558,False,0,1.4903104,False,0,1.4902824
559,False,0,1.1358978,False,0,1.135849
560,False,0,1.4905714,False,0,1.4905437
561,False,0,1.1355579,False,0,1.1355127
562,False,0,1.49062,False,0,1.4905924
563,False,0,1.1356231,False,0,1.1355777
564,False,0,1.4907446,False,0,1.490717
565,False,0,1.1352903,False,0,1.1352446
566,False,0,1.4906232,False,0,1.4905958
567,False,0,1.4900591,False,0,1.4900314
568,False,0,1.1349291,False,0,1.1348941
569,False,0,1.4900352,False,0,1.4900075
570,False,0,1.1346072,False,0,1.1345782
571,False,0,1.4901229,False,0,1.4900955
572,False,0,1.1349223,False,0,1.1348872
573,False,0,1.4901321,False,0,1.4901042
574,False,0,1.1341953,False,0,1.1341537
575,False,0,1.4899657,False,0,1.4899383
576,False,0,1.1346605,False,0,1.1346315
577,False,0,1.4901881,False,0,1.4901607
578,False,0,1.4903653,False,0,1.4903377
579,False,0,1.1357081,False,0,1.1356628
580,False,0,1.4903809,False,0,1.4903531
581,False,0,1.4901375,False,0,1.49011
582,False,0,1.1355201,False,0,1.1354828
583,False,0,1.4900633,False,0,1.490036
584,False,0,1.4902129,False,0,1.4901855
585,False,0,1.1363841,False,0,1.1363217
586,False,0,1.4903357,False,0,1.4903079
587,False,0,1.135512,False,0,1.1354744
588,False,0,1.490236,False,0,1.4902084
589,False,0,1.1358603,False,0,1.1358154
590,False,0,1.2318436,False,0,1.231711
591,False,0,1.23178,False,0,1.2316475
592,False,0,1.231996,False,0,1.2318636
593,False,0,1.2318796,False,0,1.2317504
594,False,0,1.2318776,False,0,1.2317481
595,False,0,1.2325081,False,0,1.2323908
596,False,0,1.2314414,False,0,1.2312869
597,False,0,1.2315187,False,0,1.2313712
598,False,0,1.2318699,False,0,1.2317406
599,False,0,1.2317215,False,0,1.2315888
600,False,0,1.2314163,False,0,1.2312641
601,False,0,1.2322097,False,0,1.2320776
602,False,0,1.2303562,False,0,1.2301991
603,False,0,1.2316575,False,0,1.2315099
604,False,0,1.2320092,False,0,1.2318802
605,False,0,1.2310063,False,0,1.2308476
606,False,0,1.2312102,False,0,1.2310611
607,False,0,1.2303325,False,0,1.2302684
608,False,0,1.2296978,False,0,1.2296276
609,False,0,1.2290897,False,0,1.2290196
610,False,0,1.2298619,False,0,1.2297918
611,False,0,1.2302743,False,0,1.2302101
612,False,0,1.2300737,False,0,1.2300035
613,False,0,1.2306287,False,0,1.2305648
614,False,0,1.2307782,False,0,1.2307143
615,False,0,1.2303076,False,0,1.2302432
616,False,0,1.2296225,False,0,1.229552
617,False,0,1.2293382,False,0,1.2292682
618,False,0,1.229877,False,0,1.229807
619,False,0,1.2303783,False,0,1.230314
620,False,0,1.2313125,False,0,1.2312559
621,False,0,1.2310841,False,0,1.2310277
622,False,0,1.23139,False,0,1.2313336
623,False,0,2.1913662,False,0,2.1912997
624,False,0,1.2315166,False,0,1.2314603
625,False,0,2.1917036,False,0,2.1916375
626,False,0,1.2314804,False,0,1.2314243
627,False,0,2.1915128,False,0,2.191447
628,False,0,2.1913059,False,0,2.1912394
629,False,0,1.2315601,False,0,1.2315038
630,False,0,2.1914957,False,0,2.1914296
631,False,0,2.1913996,False,0,2.191333
632,False,0,2.191452,False,0,2.1913857
633,False,0,2.1917071,False,0,2.1916409
634,False,0,1.231598,False,0,1.231542
635,False,0,2.1917543,False,0,2.191688
636,False,0,1.2315761,False,0,1.2315199
637,False,0,2.1919494,False,0,2.1918836
