index,owtt_0_bounce,owtt_1_bounce,owtt_2_bounce,owtt_3_bounce,owtt_4_bounce
135,1.0511044,1.0554191,nan,nan,nan
136,1.4201367,1.4250542,nan,nan,nan
137,1.051536,1.0558549,nan,nan,nan
138,1.4201173,1.4250349,nan,nan,nan
139,1.050732,1.055043,nan,nan,nan
140,1.419947,1.4248648,nan,nan,nan
141,1.0497184,1.0540199,nan,nan,nan
142,1.4198233,1.4247398,nan,nan,nan
143,1.0502155,1.0545213,nan,nan,nan
144,1.0506973,1.0550079,nan,nan,nan
145,1.0498874,1.05419,nan,nan,nan
146,1.0500944,1.0543993,nan,nan,nan
147,1.4202919,1.4252095,nan,nan,nan
148,1.0501157,1.0544208,nan,nan,nan
149,1.4202752,1.4251931,nan,nan,nan
150,1.049506,1.0538061,nan,nan,nan
151,1.420138,1.425056,nan,nan,nan
152,1.049915,1.0542182,nan,nan,nan
153,1.4201193,1.4250371,nan,nan,nan
154,1.0490144,1.0533118,nan,nan,nan
155,1.4200033,1.4249208,nan,nan,nan
156,1.0496117,1.0539122,nan,nan,nan
157,1.4200592,1.4249767,nan,nan,nan
158,1.4200717,1.4249892,nan,nan,nan
159,1.0488038,1.0531,nan,nan,nan
160,1.4199216,1.4248383,nan,nan,nan
161,1.0486854,1.0529807,nan,nan,nan
162,1.420048,1.4249656,nan,nan,nan
163,1.0492089,1.0535067,nan,nan,nan
164,1.4201146,1.4250323,nan,nan,nan
165,1.4198917,1.4248085,nan,nan,nan
166,1.0498784,1.0541812,nan,nan,nan
167,1.4195665,1.424483,nan,nan,nan
168,1.4195055,1.4244219,nan,nan,nan
169,1.4196774,1.4245936,nan,nan,nan
170,1.4195408,1.4244574,nan,nan,nan
171,1.4197104,1.4246268,nan,nan,nan
172,1.0498362,1.0541387,nan,nan,nan
173,1.4197677,1.4246844,nan,nan,nan
174,1.0490123,1.0533099,nan,nan,nan
175,1.4196302,1.4245467,nan,nan,nan
176,1.0484772,1.0527707,nan,nan,nan
177,1.4198018,1.4247183,nan,nan,nan
178,1.0489882,1.0532856,nan,nan,nan
179,1.4196197,1.4245363,nan,nan,nan
180,1.0494596,1.0537595,nan,nan,nan
181,1.4196577,1.4245743,nan,nan,nan
182,1.4194916,1.4244083,nan,nan,nan
183,1.4185773,1.427267,nan,nan,nan
184,1.4186473,1.4273369,nan,nan,nan
185,1.4187192,1.4274087,nan,nan,nan
186,1.418795,1.4274842,nan,nan,nan
187,1.4185551,1.4272447,nan,nan,nan
188,1.4185568,1.4272463,nan,nan,nan
189,1.4185233,1.427213,nan,nan,nan
190,1.418503,1.4271929,nan,nan,nan
191,1.4183848,1.4270748,nan,nan,nan
192,1.4187927,1.4274822,nan,nan,nan
193,1.4187338,1.4274232,nan,nan,nan
194,1.418687,1.4273765,nan,nan,nan
195,1.4187173,1.4274068,nan,nan,nan
196,1.4186565,1.427346,nan,nan,nan
197,1.4187173,1.4274068,nan,nan,nan
198,1.4187312,1.4274206,nan,nan,nan
199,1.4184769,1.4271666,nan,nan,nan
200,1.4186212,1.4273108,nan,nan,nan
201,1.418652,1.4273416,nan,nan,nan
202,1.4185755,1.4272652,nan,nan,nan
203,1.4186021,1.4272919,nan,nan,nan
204,1.4187638,1.4274532,nan,nan,nan
205,1.4187554,1.4274448,nan,nan,nan
206,1.4185592,1.427249,nan,nan,nan
207,1.418429,1.427119,nan,nan,nan
208,1.4184837,1.4271734,nan,nan,nan
209,1.4184518,1.4271418,nan,nan,nan
210,1.4181788,1.4268694,nan,nan,nan
211,1.4182917,1.4269819,nan,nan,nan
212,1.4183362,1.4270263,nan,nan,nan
213,1.4183537,1.4270438,nan,nan,nan
214,1.4186339,1.4273238,nan,nan,nan
215,1.418431,1.4271212,nan,nan,nan
216,1.0167632,1.0201548,nan,nan,nan
217,1.016085,1.0194769,nan,nan,nan
218,1.0160784,1.0194701,nan,nan,nan
219,1.0161822,1.0195739,nan,nan,nan
220,1.016052,1.0194438,nan,nan,nan
